timestamp,device
559864774,voxl_imu0
559865195,voxl_imu1
559865763,voxl_imu0
559866087,voxl_imu1
559866753,voxl_imu0
559866979,voxl_imu1
559867742,voxl_imu0
559867871,voxl_imu1
559868732,voxl_imu0
559868763,voxl_imu1
559869656,voxl_imu1
559869721,voxl_imu0
559870548,voxl_imu1
559870711,voxl_imu0
559871441,voxl_imu1
559871701,voxl_imu0
559872333,voxl_imu1
559872690,voxl_imu0
559873226,voxl_imu1
559873680,voxl_imu0
559874118,voxl_imu1
559874669,voxl_imu0
559875010,voxl_imu1
559875659,voxl_imu0
559875903,voxl_imu1
559876649,voxl_imu0
559876795,voxl_imu1
559877638,voxl_imu0
559877688,voxl_imu1
559878580,voxl_imu1
559878628,voxl_imu0
559879473,voxl_imu1
559879618,voxl_imu0
559880366,voxl_imu1
559880607,voxl_imu0
559881259,voxl_imu1
559881597,voxl_imu0
559882151,voxl_imu1
559882587,voxl_imu0
559883044,voxl_imu1
559883577,voxl_imu0
559883937,voxl_imu1
559884566,voxl_vo
559884566,voxl_imu0
559884830,voxl_imu1
559885556,voxl_imu0
559885723,voxl_imu1
559886546,voxl_imu0
559886615,voxl_imu1
559887508,voxl_imu1
559887536,voxl_imu0
559888401,voxl_imu1
559888526,voxl_imu0
559889292,voxl_imu1
559889516,voxl_imu0
559890183,voxl_imu1
559890506,voxl_imu0
559891074,voxl_imu1
559891495,voxl_imu0
559891965,voxl_imu1
559892485,voxl_imu0
559892856,voxl_imu1
559893475,voxl_imu0
559893747,voxl_imu1
559894465,voxl_imu0
559894638,voxl_imu1
559895455,voxl_imu0
559895529,voxl_imu1
559896420,voxl_imu1
559896445,voxl_imu0
559897311,voxl_imu1
559897435,voxl_imu0
559898202,voxl_imu1
559898425,voxl_imu0
559899093,voxl_imu1
559899415,voxl_imu0
559899985,voxl_imu1
559900405,voxl_imu0
559900878,voxl_imu1
559901395,voxl_imu0
559901770,voxl_imu1
559902385,voxl_imu0
559902662,voxl_imu1
559903376,voxl_imu0
559903554,voxl_imu1
559904366,voxl_imu0
559904447,voxl_imu1
559905339,voxl_imu1
559905356,voxl_imu0
559906231,voxl_imu1
559906346,voxl_imu0
559907123,voxl_imu1
559907337,voxl_imu0
559908016,voxl_imu1
559908327,voxl_imu0
559908908,voxl_imu1
559909318,voxl_imu0
559909800,voxl_imu1
559910308,voxl_imu0
559910693,voxl_imu1
559911298,voxl_imu0
559911585,voxl_imu1
559912289,voxl_imu0
559912477,voxl_imu1
559913279,voxl_imu0
559913370,voxl_imu1
559914262,voxl_imu1
559914270,voxl_imu0
559914270,voxl_vo
559915154,voxl_imu1
559915261,voxl_imu0
559916047,voxl_imu1
559916252,voxl_imu0
559916939,voxl_imu1
559917243,voxl_imu0
559917832,voxl_imu1
559918234,voxl_imu0
559918724,voxl_imu1
559919225,voxl_imu0
559919615,voxl_imu1
559920216,voxl_imu0
559920507,voxl_imu1
559921207,voxl_imu0
559921398,voxl_imu1
559922198,voxl_imu0
559922290,voxl_imu1
559923181,voxl_imu1
559923189,voxl_imu0
559924073,voxl_imu1
559924180,voxl_imu0
559924964,voxl_imu1
559925171,voxl_imu0
559925856,voxl_imu1
559926161,voxl_imu0
559926747,voxl_imu1
559927152,voxl_imu0
559927639,voxl_imu1
559928143,voxl_imu0
559928530,voxl_imu1
559929134,voxl_imu0
559929422,voxl_imu1
559930124,voxl_imu0
559930313,voxl_imu1
559931115,voxl_imu0
559931205,voxl_imu1
559932097,voxl_imu1
559932106,voxl_imu0
559932988,voxl_imu1
559933097,voxl_imu0
559933880,voxl_imu1
559934087,voxl_imu0
559934771,voxl_imu1
559935078,voxl_imu0
559935663,voxl_imu1
559936069,voxl_imu0
559936555,voxl_imu1
559937060,voxl_imu0
559937446,voxl_imu1
559938051,voxl_imu0
559938338,voxl_imu1
559939042,voxl_imu0
559939230,voxl_imu1
559940032,voxl_imu0
559940120,voxl_imu1
559941011,voxl_imu1
559941023,voxl_imu0
559941902,voxl_imu1
559942014,voxl_imu0
559942793,voxl_imu1
559943005,voxl_imu0
559943684,voxl_imu1
559943996,voxl_vo
559943996,voxl_imu0
559944574,voxl_imu1
559944987,voxl_imu0
559945465,voxl_imu1
559945978,voxl_imu0
559946356,voxl_imu1
559946969,voxl_imu0
559947247,voxl_imu1
559947960,voxl_imu0
559948138,voxl_imu1
559948951,voxl_imu0
559949028,voxl_imu1
559949919,voxl_imu1
559949942,voxl_imu0
559950810,voxl_imu1
559950933,voxl_imu0
559951701,voxl_imu1
559951924,voxl_imu0
559952592,voxl_imu1
559952915,voxl_imu0
559953483,voxl_imu1
559953905,voxl_imu0
559954374,voxl_imu1
559954897,voxl_imu0
559955265,voxl_imu1
559955888,voxl_imu0
559956155,voxl_imu1
559956879,voxl_imu0
559957046,voxl_imu1
559957870,voxl_imu0
559957937,voxl_imu1
559958828,voxl_imu1
559958861,voxl_imu0
559959719,voxl_imu1
559959852,voxl_imu0
559960611,voxl_imu1
559960843,voxl_imu0
559961502,voxl_imu1
559961834,voxl_imu0
559962394,voxl_imu1
559962825,voxl_imu0
559963285,voxl_imu1
559963816,voxl_imu0
559964177,voxl_imu1
559964807,voxl_imu0
559965069,voxl_imu1
559965799,voxl_imu0
559965960,voxl_imu1
