timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
603322039,603320998,168057400,59.3948185,24.6601304,0.116516575,0.1561524,-3.4909332,-0.050271273,0.0026445389,0.2936716,0.0046194997,-0.007783041,-0.14775106,-0.007913992,-0.09392912,0.05679685,0.20339692,0.15515013,-0.11000096,-0.083000086,-1.926044,0.0009012222,25.939417,0.1,0.23722592,0.25492248,0.11395826,0.08883503,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603331909,603330879,168057400,59.3948185,24.6601304,0.11667104,0.15562694,-3.490976,-0.050271273,0.0026445389,0.2936716,-0.00023715859,-0.0063560065,-0.14950773,-0.009621536,-0.09392912,0.05679685,0.20339692,-0.4183519,0.08863188,-0.27766138,-1.9259154,0.0009012222,25.939417,0.1,0.2378947,0.25548953,0.114376865,0.08903715,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603341961,603340777,168057400,59.3948185,24.6601304,0.116792955,0.15513004,-3.491084,-0.050271273,0.0026445389,0.2936716,-0.0010707993,-0.006086865,-0.14897487,-0.009099546,-0.09392912,0.05679685,0.20339692,-0.08990165,-0.1911705,-0.05572438,-1.925973,0.0009012222,25.939417,0.1,0.23856804,0.25605887,0.11480238,0.08923937,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603351997,603350643,168057400,59.3948185,24.6601304,0.1169229,0.15463595,-3.4912317,-0.050271273,0.0026445389,0.2936716,0.002805501,-0.0074707703,-0.14769566,-0.007888648,-0.09392912,0.05679685,0.20339692,0.40995646,-0.012620014,0.06560005,-1.926103,0.0009012222,25.939417,0.1,0.23924594,0.2566306,0.115229525,0.08944169,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603361574,603360524,168057400,59.3948185,24.6601304,0.1170735,0.15415081,-3.4914334,-0.050271273,0.0026445389,0.2936716,0.0026870836,-0.00733372,-0.14876057,-0.00907679,-0.09392912,0.05679685,0.20339692,-0.2021162,0.17326394,-0.22272976,-1.9259888,0.0009012222,25.939417,0.1,0.23992845,0.25720468,0.11565531,0.089644134,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603371545,603370405,168057400,59.3948185,24.6601304,0.11719373,0.15369685,-3.4914773,-0.050271273,0.0026445389,0.2936716,-0.0013965197,-0.0052619544,-0.15017322,-0.01043625,-0.09392912,0.05679685,0.20339692,-0.41383874,0.17711595,-0.10499218,-1.9259714,0.0009012222,25.939417,0.1,0.24061558,0.25708473,0.116081536,0.089743905,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603381321,603380286,168057400,59.3948185,24.6601304,0.11729689,0.15325898,-3.4915757,-0.050271273,0.0026445389,0.2936716,0.0009863102,-0.0072224326,-0.14878061,-0.009050659,-0.09392912,0.05679685,0.20339692,0.36827657,-0.2644461,0.11376133,-1.926102,0.0009012222,25.939417,0.1,0.24130732,0.2576619,0.11650343,0.08994655,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603391313,603390168,168057400,59.3948185,24.6601304,0.11743772,0.15281698,-3.4917166,-0.050271273,0.0026445389,0.2936716,0.0048169484,-0.008139655,-0.14819027,-0.008524942,-0.09392912,0.05679685,0.20339692,0.106483445,0.0335976,-0.10861117,-1.9260385,0.0009012222,25.939417,0.1,0.2420037,0.25824147,0.11693542,0.09014932,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603401064,603400049,168057400,59.3948185,24.6601304,0.11757181,0.15239708,-3.4919248,-0.050271273,0.0026445389,0.2936716,0.0005277789,-0.0060688425,-0.15082325,-0.011277646,-0.09392912,0.05679685,0.20339692,-0.6647395,0.24968205,-0.28108552,-1.9259689,0.0009012222,25.939417,0.1,0.24270473,0.25882336,0.117364116,0.090352185,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603411017,603409932,168057400,59.3948185,24.6601304,0.11765572,0.15200302,-3.4922001,-0.050271273,0.0026445389,0.2936716,-0.0015943062,-0.006008221,-0.15135081,-0.011977658,-0.09392912,0.05679685,0.20339692,0.056317784,-0.048954424,-0.07092558,-1.9261367,0.0009012222,25.939417,0.1,0.24341045,0.2594076,0.11778857,0.0905551,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603420862,603419813,168057400,59.3948185,24.6601304,0.11775548,0.15161511,-3.4925163,-0.050271273,0.0026445389,0.2936716,0.0030339335,-0.007935582,-0.14910513,-0.009954824,-0.09392912,0.05679685,0.20339692,0.47022495,-0.33058822,0.18393607,-1.9261307,0.0009012222,25.939417,0.1,0.24412085,0.2599942,0.11821723,0.09075813,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603430839,603429694,168057400,59.3948185,24.6601304,0.117880836,0.15122668,-3.4926155,-0.050271273,0.0026445389,0.2936716,0.0033281697,-0.007195688,-0.14988698,-0.010743042,-0.09392912,0.05679685,0.20339692,-0.102057435,0.27949697,-0.018856797,-1.9259579,0.0009012222,25.939417,0.1,0.24483594,0.25986394,0.11865417,0.09085304,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603441842,603439575,168057400,59.3948185,24.6601304,0.117595404,0.15057181,-3.4924698,-0.050271273,0.0026445389,0.2936716,-0.00065351557,-0.0063670985,-0.15057145,-0.011166134,-0.09392912,0.05679685,0.20339692,-0.37635112,0.13607919,-0.2961963,-1.9260851,0.0009012222,25.939417,0.10291314,0.23681867,0.2545298,0.11375111,0.088709846,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
