timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
603703803,603676655,-0.00015087074,0.00042546797,-0.10006983,0.9993301,-0.023994347,-0.027633762,-0.00017971113,-0.00020648933,-0.0011015206,0.0015923748,0.022115173,-0.0017456897,0.005883202,1.2602183e-07,1.5323405e-07,1.0244171e-07,1.0989829e-08,7.904499e-09,1.9234243e-08,4.4938147e-06,3.9707224e-06,4.2309794e-06,2,3,2,100
603737872,603706361,-0.00013567424,0.00043712292,-0.100069396,0.99932814,-0.02406958,-0.027638793,-0.00017076073,0.0006598997,-0.0020130135,0.0012881273,0.026515933,-0.008135671,-0.006364464,1.2587337e-07,1.531106e-07,1.0245019e-07,1.0928979e-08,7.991402e-09,1.9362078e-08,4.4738053e-06,3.9828387e-06,4.2316133e-06,2,3,2,100
603770216,603745983,-0.00014879461,0.00042752977,-0.10005379,0.99933,-0.023976492,-0.027653078,-0.00017411498,0.00035987486,0.0010077136,0.0016306314,0.00015747194,-0.00600177,0.001082534,1.2568131e-07,1.5299992e-07,1.02409736e-07,1.103713e-08,7.916177e-09,1.9387919e-08,4.482099e-06,3.9696206e-06,4.224074e-06,2,3,2,100
603810271,603775719,-0.00013316487,0.00043263639,-0.10005996,0.9993294,-0.02401025,-0.027645012,-0.00017406796,0.0006765644,-0.00039797096,0.0015847227,0.016263394,-0.010662946,-0.0034390122,1.2558613e-07,1.5291337e-07,1.02373754e-07,1.0943302e-08,7.824285e-09,1.9531754e-08,4.4831154e-06,3.953499e-06,4.237281e-06,2,3,2,100
603839322,603805476,-0.00013831261,0.00044296842,-0.100061305,0.99933064,-0.023994653,-0.027612511,-0.00016822388,0.0007480787,-0.0018520075,0.0012659016,0.029709613,-0.01652158,-0.010624375,1.2542262e-07,1.5280389e-07,1.0232164e-07,1.1107683e-08,7.806642e-09,1.94819e-08,4.4814155e-06,3.9467213e-06,4.2288043e-06,2,3,2,100
603870501,603845197,-0.00012292672,0.00043808384,-0.10004378,0.9993302,-0.023968274,-0.02765215,-0.0001726347,2.8679971e-05,0.0013048109,0.0013500577,-0.0057044844,-0.0071993023,0.0061398284,1.2533127e-07,1.5271404e-07,1.02343535e-07,1.1153877e-08,7.860541e-09,1.963479e-08,4.507632e-06,3.968507e-06,4.250268e-06,2,3,2,100
603907429,603874994,-0.00012207485,0.000443202,-0.100032896,0.9993306,-0.02393858,-0.027664933,-0.00018683237,0.00041278428,-0.00036825115,0.0013838543,0.009476921,-0.0114612095,-0.005305346,1.2527252e-07,1.5267723e-07,1.02366194e-07,1.1334698e-08,8.061853e-09,1.9992312e-08,4.502431e-06,4.012151e-06,4.271638e-06,2,3,2,100
603942099,603914742,-0.0001229597,0.00044510252,-0.10002401,0.99933,-0.02397224,-0.027658,-0.0001541803,-0.0009042407,0.0018841401,0.0020217202,-0.014493148,0.013964046,0.021448815,1.2532402e-07,1.5274158e-07,1.0239795e-07,1.15029e-08,8.063282e-09,2.054218e-08,4.554536e-06,4.0104896e-06,4.29619e-06,2,3,2,100
603968190,603938678,-0.00012455141,0.0004336092,-0.10004305,0.99933076,-0.023972137,-0.027629623,-0.00018737308,0.00047775023,-0.002605401,0.0007150302,0.029055726,-0.010799713,-0.0196779,1.2535581e-07,1.5276854e-07,1.0245542e-07,1.16716175e-08,8.217247e-09,2.0766748e-08,4.5708034e-06,4.056734e-06,4.3139894e-06,2,3,2,100
604005807,603978237,-0.00012093831,0.0004327872,-0.10003871,0.99933046,-0.023934199,-0.027671756,-0.00018321542,-0.00016898627,0.00036113194,0.00094635156,0.006267916,0.001183505,0.015863314,1.2529894e-07,1.5273875e-07,1.0246378e-07,1.1672941e-08,8.165089e-09,2.06791e-08,4.5397246e-06,4.023352e-06,4.2845973e-06,2,3,2,100
604036923,604007904,-0.00012204787,0.00042563467,-0.100051746,0.99933237,-0.023902435,-0.02763159,-0.00018152648,0.0003584244,-0.0021542034,0.00072429376,0.033033736,-0.0036126566,-0.0013030556,1.2525788e-07,1.526651e-07,1.0249589e-07,1.1609086e-08,8.150647e-09,2.0433015e-08,4.5500524e-06,4.0330506e-06,4.290038e-06,2,3,2,100
604074914,604047481,-0.00012549199,0.00044685724,-0.10003689,0.9993312,-0.023936525,-0.027645232,-0.00014962588,-0.0009494128,0.0034207965,0.002040794,-0.02340629,0.014630306,0.017850919,1.2518856e-07,1.5261617e-07,1.0247957e-07,1.1723955e-08,8.14683e-09,2.0274566e-08,4.546741e-06,4.023085e-06,4.2895317e-06,2,3,2,100
604107295,604077149,-0.00013497338,0.00043301412,-0.100045964,0.9993342,-0.023846488,-0.027612677,-0.00017615859,-0.00016848477,0.0013843947,0.0013583637,0.00042520996,-0.004672956,-0.00064831495,1.2514407e-07,1.5256906e-07,1.02485835e-07,1.1679114e-08,8.205927e-09,2.0187423e-08,4.5647284e-06,4.039122e-06,4.2983565e-06,2,3,2,100
604136309,604106830,-0.0001264475,0.000440556,-0.10005426,0.99933124,-0.023899615,-0.027675139,-0.00016865147,-2.535162e-05,-0.0022383367,0.00077077164,0.035703275,-0.008937735,-0.012219947,1.251187e-07,1.5256873e-07,1.0251286e-07,1.1617912e-08,8.229168e-09,2.0256635e-08,4.5835964e-06,4.053186e-06,4.3153746e-06,2,3,2,100
604172902,604146442,-0.0001284402,0.00045528534,-0.10004192,0.99933255,-0.023866301,-0.027656693,-0.00019610817,-5.3126914e-05,0.0043815696,0.0012728246,-0.035789065,-0.011721365,0.009591123,1.2503179e-07,1.5252354e-07,1.02531054e-07,1.1531743e-08,8.0782945e-09,1.990199e-08,4.5729007e-06,4.014054e-06,4.3119885e-06,2,3,2,100
604207789,604176203,-0.000127524,0.0004331216,-0.10005496,0.99933296,-0.023848725,-0.02765541,-0.00020496425,4.4920504e-05,0.000638944,0.0006102155,0.006293473,0.0013145054,-0.010232378,1.2498313e-07,1.5246121e-07,1.0258912e-07,1.1586446e-08,8.1935685e-09,1.9930397e-08,4.582579e-06,4.0459313e-06,4.305176e-06,2,3,2,100
604242552,604211020,-0.00012440034,0.0004165833,-0.10006987,0.99933213,-0.0238413,-0.027692067,-0.00022031252,0.00031314563,0.0015837896,0.0003735573,-0.014621115,-0.0111926235,0.0030741857,1.2493068e-07,1.5239148e-07,1.02657395e-07,1.1617935e-08,8.209915e-09,1.9981222e-08,4.587118e-06,4.0507866e-06,4.3227287e-06,2,3,2,100
604269037,604240685,-0.00015825673,0.00042293736,-0.100066036,0.9993334,-0.023870543,-0.027623327,-0.00021925438,-0.00056481926,-0.0013946178,6.143421e-05,0.017615575,-0.0033458807,-0.022078395,1.2473744e-07,1.5218001e-07,1.0264555e-07,1.1504647e-08,8.1068325e-09,1.961339e-08,4.533524e-06,4.02919e-06,4.2951956e-06,2,3,2,100
604317528,604280241,-0.00012305421,0.0004198884,-0.10007251,0.99933237,-0.023850175,-0.027676618,-0.00020063059,-0.0007661031,0.0032050537,0.001291036,-0.027280087,0.009571997,0.028633595,1.2459998e-07,1.5207505e-07,1.02584494e-07,1.12175345e-08,7.925683e-09,1.9444698e-08,4.565893e-06,4.0015248e-06,4.2768766e-06,2,3,2,100
604336805,604309899,-0.00014985517,0.00040591194,-0.10008071,0.99933386,-0.023836482,-0.027632486,-0.00022473342,-0.0015725382,0.0003392932,0.0009930192,-0.0014380536,0.015024113,0.0086713815,1.2442992e-07,1.5193271e-07,1.0261273e-07,1.1376817e-08,7.920578e-09,1.9127004e-08,4.539404e-06,4.0048003e-06,4.265775e-06,2,3,2,100
604371266,604339627,-0.00014486388,0.0004017532,-0.100085594,0.9993329,-0.023813836,-0.027686976,-0.00022629558,-2.2103839e-05,-0.002066917,6.256367e-05,0.022800388,-0.00960247,-0.019413868,1.242548e-07,1.5179968e-07,1.02569075e-07,1.1081429e-08,7.979795e-09,1.9180199e-08,4.4939266e-06,4.0036616e-06,4.2612287e-06,2,3,2,100
604410081,604379183,-0.00015320441,0.00039984295,-0.100085534,0.99933606,-0.02380436,-0.02758288,-0.00016879274,-0.0007253653,0.0024628527,0.0012008309,-0.018489344,0.015426332,0.024509419,1.2407335e-07,1.5163552e-07,1.0247108e-07,1.0850221e-08,7.886773e-09,1.9092017e-08,4.4799754e-06,3.974759e-06,4.2488496e-06,2,3,2,100
