timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
603315355,603313609,168057400,59.3948185,24.6601304,0.11373531,0.14221922,-3.455004,-0.0148082385,-0.020691883,0.006032414,0.0025690068,-0.029720515,-0.23230052,-0.039020415,0.033442393,-0.032656487,0.17070457,0.24770224,-0.069216765,0.03847175,-1.9248495,-2.182619,25.956984,0.114812374,0.23673993,0.25433674,0.11398504,0.08841548,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603324255,603323625,168057400,59.3948185,24.6601304,0.1139212,0.14173555,-3.4550202,-0.0148082385,-0.020691883,0.006032414,0.0029909413,-0.029330712,-0.23357181,-0.03991452,0.033442393,-0.032656487,0.17070457,-0.3176621,0.021739462,-0.3428379,-1.9247613,-2.182619,25.956984,0.11261034,0.23741513,0.25490773,0.11441237,0.08861872,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603334489,603333641,168057400,59.3948185,24.6601304,0.11407174,0.1412737,-3.4551313,-0.0148082385,-0.020691883,0.006032414,-0.00025874382,-0.027134506,-0.23381461,-0.039878774,0.033442393,-0.032656487,0.17070457,-0.13762607,0.16085394,-0.19786027,-1.9246849,-2.182619,25.956984,0.110497236,0.23809503,0.2554811,0.114845276,0.088822044,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603344304,603343657,168057400,59.3948185,24.6601304,0.11419503,0.1408195,-3.4553306,-0.0148082385,-0.020691883,0.006032414,-0.0006919274,-0.02941945,-0.23265743,-0.038537234,0.033442393,-0.032656487,0.17070457,0.2484281,-0.33158022,0.1705321,-1.9248297,-2.182619,25.956984,0.10845995,0.23877966,0.25605685,0.11528126,0.089025475,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603354251,603353672,168057400,59.3948185,24.6601304,0.11434085,0.14035662,-3.4555955,-0.0148082385,-0.020691883,0.006032414,0.0029316111,-0.030292409,-0.2321431,-0.03792866,0.033442393,-0.032656487,0.17070457,0.119070746,-0.19530642,-0.27153146,-1.9248674,-2.182619,25.956984,0.10646963,0.23946902,0.25663498,0.11571741,0.08922899,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603364308,603363694,168057400,59.3948185,24.6601304,0.11449487,0.13990018,-3.4559524,-0.0148082385,-0.020691883,0.006032414,0.0021132512,-0.028474877,-0.23357041,-0.03934813,0.033442393,-0.032656487,0.17070457,-0.25979912,0.27663633,-0.2541518,-1.9247367,-2.182619,25.956984,0.10456109,0.24016315,0.2572155,0.11614823,0.08943261,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603374690,603373705,168057400,59.3948185,24.6601304,0.114607245,0.13946871,-3.4561782,-0.0148082385,-0.020691883,0.006032414,-0.0010349791,-0.027794333,-0.23416407,-0.0397915,0.033442393,-0.032656487,0.17070457,0.08894047,-0.09589421,-0.07349984,-1.9248177,-2.182619,25.956984,0.108016014,0.24086203,0.25710192,0.116584204,0.08953378,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603384719,603383720,168057400,59.3948185,24.6601304,0.11472541,0.13903338,-3.4564826,-0.0148082385,-0.020691883,0.006032414,0.0028475062,-0.029924665,-0.23303618,-0.03860229,0.033442393,-0.032656487,0.17070457,0.47272465,-0.27049083,0.030652955,-1.9248915,-2.182619,25.956984,0.106046915,0.2415657,0.25768563,0.11702189,0.08973762,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603394717,603393736,168057400,59.3948185,24.6601304,0.11487406,0.13859111,-3.456854,-0.0148082385,-0.020691883,0.006032414,0.003816688,-0.029655239,-0.23228914,-0.037879072,0.033442393,-0.032656487,0.17070457,-0.1861984,0.1393318,-0.18094026,-1.9247339,-2.182619,25.956984,0.10412812,0.2422742,0.25827175,0.11746057,0.08994155,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603404725,603403756,168057400,59.3948185,24.6601304,0.11499257,0.13816866,-3.4573085,-0.0148082385,-0.020691883,0.006032414,-0.0013035939,-0.028354507,-0.23326628,-0.038961455,0.033442393,-0.032656487,0.17070457,-0.6232834,-0.03735985,-0.28118628,-1.9247941,-2.182619,25.956984,0.10228729,0.24298751,0.2588603,0.11789147,0.090145566,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
