timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
600357085,600236649,0,-10.095819,0.03435341,-0.25064182,0.6348183,0.0109955035
600497236,600372369,0,-10.109988,0.03460034,-0.24511719,0.6353031,0.010508097
600617968,600496683,0,-10.122974,0.034518182,-0.22510624,0.6349607,0.008867184
600747918,600622669,0,-10.1363125,0.034595557,-0.23069191,0.63506037,0.009311233
600857833,600738113,0,-10.150274,0.034362253,-0.2429409,0.63438344,0.010337296
600988096,600868663,0,-10.165306,0.03445589,-0.2608719,0.6345507,0.011916418
601118345,600993505,0,-10.178947,0.034539253,-0.23620033,0.6347078,0.009766628
601288503,601169787,0,-10.192764,0.035216898,-0.23501778,0.6364378,0.009642796
601368867,601243313,0,-10.205884,0.034462977,-0.22760391,0.63445956,0.009072208
601498886,601375591,0,-10.219249,0.03454517,-0.23133564,0.63460445,0.009369997
601609019,601489793,0,-10.230941,0.034316543,-0.20362759,0.6340537,0.0072661554
601739165,601614723,0,-10.243442,0.034414332,-0.21711254,0.63421553,0.008258296
601859355,601734705,0,-10.255439,0.034350265,-0.20868969,0.63396794,0.0076329457
601989542,601868883,0,-10.267967,0.034443818,-0.21735859,0.63411003,0.008278402
602110303,601990653,0,-10.2805395,0.034375966,-0.21847153,0.6338486,0.008366844
602269999,602146653,0,-10.292723,0.034918774,-0.20864773,0.6351136,0.007616113
602370163,602246029,0,-10.306454,0.03449714,-0.23776817,0.6339892,0.009907933
602490840,602372245,0,-10.319645,0.034422673,-0.2288475,0.63370585,0.009182525
602620655,602496917,0,-10.332627,0.03450687,-0.22467995,0.6338097,0.008849673
602740815,602620141,0,-10.344959,0.034430675,-0.21381474,0.6335245,0.008018061
602871327,602746281,0,-10.356834,0.034513332,-0.20540237,0.6336255,0.007398365
602991111,602871653,0,-10.367351,0.034435786,-0.18225479,0.6333425,0.0058274255
603121688,602996235,0,-10.379397,0.034517247,-0.20829487,0.63344526,0.007610366
603271681,603151661,0,-10.391117,0.0348912,-0.2005949,0.6342739,0.007048885
603371600,603248715,0,-10.402466,0.034470394,-0.19645882,0.6332851,0.006771756
603491928,603371001,0,-10.414046,0.03439672,-0.20084,0.63302404,0.0070800725
603612168,603495149,0,-10.426656,0.03433073,-0.21903515,0.632783,0.008424232
603732173,603611677,0,-10.438076,0.034271594,-0.19866848,0.63256097,0.00693287
603872450,603747809,0,-10.448899,0.03452049,-0.18700409,0.6330859,0.0061375787
603992625,603871681,0,-10.459444,0.034440413,-0.18257046,0.63284045,0.0058522685
604113292,603995679,0,-10.470048,0.03436883,-0.1839323,0.6326172,0.0059419987
604283198,604158657,0,-10.477627,0.035058912,-0.12905788,0.6342538,0.0029178534
604373296,604252211,0,-10.486013,0.03446744,-0.14507961,0.6328163,0.003695665
604493321,604369265,0,-10.49298,0.03439266,-0.120747566,0.632592,0.0025608877
604614074,604489281,0,-10.4998455,0.03432577,-0.119190216,0.6323735,0.0024961177
604723907,604606701,0,-10.507231,0.03411517,-0.12896633,0.6318928,0.002924602
604864195,604739129,0,-10.512186,0.034379926,-0.08588886,0.63242555,0.0012960501
604984094,604863803,0,-10.51929,0.034313884,-0.12334156,0.63218755,0.0026738094
605124391,605003653,0,-10.525298,0.034556456,-0.10362816,0.632665,0.0018859894
605264760,605147667,0,-10.533438,0.03477194,-0.13952827,0.63299924,0.0034172656
605374695,605250087,0,-10.542044,0.034511663,-0.1485691,0.63241255,0.0038780556
605494836,605371083,0,-10.5513735,0.034430247,-0.16139507,0.6321358,0.0045785466
605615514,605491651,0,-10.561574,0.034357365,-0.17677975,0.6318754,0.005495296
605745269,605624655,0,-10.572722,0.034442946,-0.19272137,0.63197815,0.0065300297
605865433,605748741,0,-10.583413,0.034368083,-0.18515491,0.6317203,0.006029803
605995698,605876813,0,-10.595995,0.034451913,-0.21739388,0.63182557,0.008311031
606125779,606002175,0,-10.606489,0.03452634,-0.18092537,0.6319183,0.0057556643
606286046,606161885,0,-10.615553,0.03504436,-0.15409279,0.63304406,0.0041676206
606376539,606251389,0,-10.625709,0.03445065,-0.17541504,0.6316447,0.0054127537
606496439,606375665,0,-10.636951,0.03437383,-0.19458866,0.63140106,0.0066632675
606617153,606499935,0,-10.649343,0.034305423,-0.21486664,0.63126326,0.008126152
606736726,606616737,0,-10.660831,0.03424422,-0.19952488,0.6310592,0.0070094103
606866932,606746275,0,-10.671935,0.03434034,-0.19231606,0.63121825,0.00651042
606997131,606872913,0,-10.683838,0.03442586,-0.2056694,0.63137037,0.007444108
607117455,606998659,0,-10.69511,0.034351137,-0.19516182,0.6311713,0.006705018
