timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
602466180,602465237,527625,0.25708333,0.12558334,-0.44725,nan,0
602486222,602485285,527625,0.25583333,0.126,-0.44016665,nan,0
602526249,602525099,527625,0.2575,0.12516667,-0.44141665,nan,0
602626034,602625097,527625,0.26058334,0.117249995,-0.43475,nan,0
602726031,602725095,527625,0.26416665,0.119333334,-0.43933332,nan,0
602826071,602825135,527625,0.27208334,0.1225,-0.43141666,nan,0
603002459,603001522,527625,0.18766667,0.02475,-0.44308332,nan,0
603022474,603021535,527625,0.18666667,0.0030833334,-0.43433332,nan,0
603042462,603041523,527625,0.18266666,-0.016833333,-0.44058332,nan,0
603062459,603061523,527625,0.18266666,-0.0275,-0.43475,nan,0
603082461,603081525,527625,0.18458334,-0.04625,-0.42516667,nan,0
603102463,603101521,527625,0.18808334,-0.05725,-0.41833332,nan,0
603122515,603121579,527625,0.196,-0.064333335,-0.41541666,nan,0
603142594,603141521,527625,0.19475,-0.068333335,-0.40333334,nan,0
603162554,603161530,527625,0.19791667,-0.07141667,-0.41125,nan,0
603182573,603181522,527625,0.20225,-0.07458333,-0.40458333,nan,0
603202574,603201518,527625,0.20225,-0.082499996,-0.40625,nan,0
603222736,603221521,527625,0.20475,-0.07891667,-0.39416665,nan,0
603242729,603241520,527625,0.20475,-0.08558333,-0.40083334,nan,0
603262676,603261525,527625,0.20933333,-0.09041666,-0.39666668,nan,0
603282456,603281521,527625,0.21016666,-0.08641667,-0.39249998,nan,0
603302462,603301521,527625,0.21058333,-0.09125,-0.38666666,nan,0
603322477,603321542,527625,0.21641666,-0.09475,-0.38791665,nan,0
603342542,603341605,527625,0.21599999,-0.0975,-0.39291665,nan,0
603362555,603361620,527625,0.21808334,-0.09683333,-0.38291666,nan,0
603382568,603381631,527625,0.21958333,-0.09916667,-0.3875,nan,0
603402579,603401638,527625,0.2185,-0.10583333,-0.38791665,nan,0
603422646,603421704,527625,0.22083333,-0.11225,-0.39041665,nan,0
603442733,603441757,527625,0.21725,-0.10583333,-0.38,nan,0
603462664,603461728,527625,0.22,-0.10933333,-0.3875,nan,0
