timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
581599539,581598839,3670026,3670026,-0.0014504179,0.0006978472,-0.0061985794,0.006715262,-0.0013308311,-0.035992965,5001,5001,0,0,1,1
581604373,581603848,3670026,3670026,-0.00027092226,0.0002860476,-0.006264378,0.009151511,0.0011361513,-0.03930063,5009,5009,0,0,1,1
581609415,581608858,3670026,3670026,-0.0011814174,0.0006373243,-0.00622124,0.0058447174,-0.00773031,-0.0363613,5010,5010,0,0,1,1
581614537,581613866,3670026,3670026,-0.0002335076,0.00045311355,-0.0062766913,-4.1661868e-05,0.010961128,-0.05921147,5008,5008,0,0,1,1
581619386,581618875,3670026,3670026,-0.0006271554,0.0002539213,-0.0062558423,-0.0020546415,-0.013705725,-0.05215211,5009,5009,0,0,1,1
581624426,581623884,3670026,3670026,-0.00039688702,0.00033507962,-0.0061745257,-0.0022300093,0.011853016,-0.06608299,5009,5009,0,0,1,1
581629523,581628893,3670026,3670026,-0.00039807914,0.0002529256,-0.006102825,-0.0036455991,-0.014532898,-0.0586364,5009,5009,0,0,1,1
581634411,581633902,3670026,3670026,-0.0007510104,0.0004342849,-0.0061314777,0.0035756517,0.009714556,-0.06245559,5009,5009,0,0,1,1
581639402,581638911,3670026,3670026,-0.00026332997,0.00010775304,-0.0061223763,0.0035490866,-0.011161958,-0.05250768,5009,5009,0,0,1,1
581644523,581643920,3670026,3670026,-0.0005494752,-8.681344e-05,-0.0062609008,0.0041770316,0.0036296034,-0.052576162,5009,5009,0,0,1,1
581649489,581648928,3670026,3670026,8.9152694e-05,0.00021154837,-0.0060837,0.0005681103,-0.006896873,-0.04722153,5008,5008,0,0,1,1
581654445,581653938,3670026,3670026,-0.0004993893,-0.00017218357,-0.006338312,-0.0020136242,0.0018231212,-0.046017963,5010,5010,0,0,1,1
581659426,581658947,3670026,3670026,9.416843e-05,0.00016323665,-0.0061408216,0.0028960977,-0.0021497037,-0.03998715,5009,5009,0,0,1,1
581664447,581663956,3670026,3670026,-0.0008741807,-0.00014673654,-0.006261055,-6.776641e-05,-0.0012465825,-0.037993804,5009,5009,0,0,1,1
581669464,581668970,3670026,3670026,-0.00026059587,0.00026395908,-0.0061935773,0.0063171475,0.0005682385,-0.03981285,5014,5014,0,0,1,1
581674498,581673974,3670026,3670026,-0.0010060227,-0.00025244302,-0.0062167435,0.0024050314,-0.0001609663,-0.048449744,5004,5004,0,0,1,1
581679555,581678983,3670026,3670026,-0.00016683442,-0.00017316006,-0.00633395,0.006121925,-0.0036565054,-0.058205865,5009,5009,0,0,1,1
581684493,581683992,3670026,3670026,-0.00082252425,-0.0001985492,-0.0060337186,-0.0066143125,-0.0005614615,-0.07074739,5009,5009,0,0,1,1
581689625,581689001,3670026,3670026,4.694304e-05,-0.00012858234,-0.006474538,-0.0049489946,-0.0036750257,-0.065339066,5009,5009,0,0,1,1
581694531,581694010,3670026,3670026,-0.0008327617,-0.00026608267,-0.0058578197,-0.0033956422,-0.0016607253,-0.060754012,5009,5009,0,0,1,1
581699606,581699019,3670026,3670026,-0.00016886354,-0.00022147669,-0.0063962056,0.0011403324,-0.0035692758,-0.04927845,5009,5009,0,0,1,1
581704540,581704027,3670026,3670026,-0.00096813805,-1.2157182e-05,-0.0057872664,0.005055826,-0.00036978628,-0.041006763,5008,5008,0,0,1,1
581709559,581709036,3670026,3670026,-8.547049e-05,-0.00019719762,-0.0063985023,0.0028486797,-0.0010766104,-0.044738032,5009,5009,0,0,1,1
581714708,581714045,3670026,3670026,-0.000536734,-0.00010648761,-0.0057734796,0.009981259,-0.0018160004,-0.03794225,5009,5009,0,0,1,1
581719669,581719054,3670026,3670026,0.00018475414,2.1816122e-05,-0.0062483125,0.001434163,0.004446365,-0.0443815,5009,5009,0,0,1,1
581724613,581724071,3670026,3670026,0.00022001436,-0.0002300189,-0.0060046595,0.0028753649,-0.006983848,-0.045633074,5017,5017,0,0,1,1
581729546,581729072,3670026,3670026,0.00013294879,0.00016633015,-0.0059981137,-0.0025580232,0.00010024166,-0.054633506,5001,5001,0,0,1,1
581734573,581734082,3670026,3670026,4.9069484e-05,-7.6125e-05,-0.006131756,-0.0014396257,-0.00035273636,-0.05368442,5010,5010,0,0,1,1
581739599,581739090,3670026,3670026,-0.00016063849,0.00025193606,-0.005904751,-0.0008524447,-0.005609322,-0.05771061,5008,5008,0,0,1,1
581744613,581744099,3670026,3670026,-0.00020542041,0.0001297131,-0.0061548036,-2.0526017e-05,-0.0010810758,-0.06292652,5009,5009,0,0,1,1
581749684,581749108,3670026,3670026,-0.00016513724,0.00023425605,-0.0058331126,0.0045479084,-0.0037011004,-0.05435983,5009,5009,0,0,1,1
581754614,581754117,3670026,3670026,-0.00020855703,8.617446e-05,-0.0061337613,-0.000402711,0.0021715465,-0.05440484,5009,5009,0,0,1,1
581759605,581759126,3670026,3670026,0.00040347246,0.00026996565,-0.005797551,0.004146496,-0.005376546,-0.044963762,5009,5009,0,0,1,1
581764619,581764135,3670026,3670026,-0.0002750812,0.00044751124,-0.0059752148,-0.0023140435,0.007226896,-0.045908265,5009,5009,0,0,1,1
581769623,581769144,3670026,3670026,0.00069189357,0.00028394014,-0.005736828,0.005426238,-0.010837223,-0.038883734,5009,5009,0,0,1,1
581774792,581774154,3670026,3670026,-0.00063183135,0.0006263308,-0.005625234,0.0036403441,-0.0020879388,-0.038531467,5010,5010,0,0,1,1
581779711,581779162,3670026,3670026,0.00024752508,0.00038369745,-0.005751968,0.003286215,0.0032993036,-0.045003105,5008,5008,0,0,1,1
581784730,581784171,3670026,3670026,-0.0011089,0.00063969387,-0.005393994,0.005756891,-0.008279106,-0.04856734,5009,5009,0,0,1,1
581789884,581789180,3670026,3670026,-0.00029107838,0.0003267733,-0.005605855,0.0014239213,0.001211488,-0.062471252,5009,5009,4,0,1,1
581794701,581794189,3670026,3670026,-0.0010514754,0.00060101255,-0.00522461,-0.0008077837,-0.008138469,-0.059745636,5009,5009,0,0,1,1
581799701,581799198,3670026,3670026,-0.00065661094,0.00036436855,-0.005425104,-0.005143838,0.011880122,-0.069757946,5009,5009,0,0,1,1
581804713,581804207,3670026,3670026,-0.00040176415,0.0005360995,-0.005122449,0.0026007092,-0.015449169,-0.055717822,5009,5009,0,0,1,1
581809802,581809216,3670026,3670026,-0.0007728798,0.0005485876,-0.0051989355,-0.0025627532,0.008305897,-0.057564847,5009,5009,0,0,1,1
581814890,581814225,3670026,3670026,2.2992312e-05,0.00046446593,-0.0050424216,0.0028835298,-0.014542013,-0.042986345,5009,5009,0,0,1,1
581819767,581819234,3670026,3670026,-0.0011128996,0.00066214765,-0.0050598737,0.0014430988,0.01004648,-0.04365655,5009,5009,0,0,1,1
581824734,581824243,3670026,3670026,-8.1552265e-05,0.00032334594,-0.005068673,0.003336506,-0.012837223,-0.03745197,5009,5009,0,0,1,1
581829736,581829252,3670026,3670026,-0.0016661928,0.0006729793,-0.004870173,0.0013264231,0.003282211,-0.04369276,5009,5009,0,0,1,1
581834742,581834261,3670026,3670026,-0.0004956046,0.00013470232,-0.0051192488,0.004616058,-0.005374135,-0.05266791,5009,5009,0,0,1,1
581839786,581839270,3670026,3670026,-0.0019234417,0.0005824467,-0.0047686077,0.0013431503,0.00043860212,-0.05372071,5009,5009,0,0,1,1
581844880,581844279,3670026,3670026,-0.0005486668,2.3689176e-05,-0.0051099695,0.00013829482,0.003837473,-0.06901639,5009,5009,0,0,1,1
581849793,581849288,3670026,3670026,-0.0015456507,0.0003297272,-0.0046418896,0.0025161246,-0.0058367713,-0.05002987,5009,5009,0,0,1,1
581854822,581854297,3670026,3670026,-0.00021473324,0.0001829478,-0.00496064,0.0016813505,0.00577809,-0.061586656,5009,5009,0,0,1,1
581859832,581859305,3670026,3670026,-0.0008748598,0.000109465596,-0.0046506855,0.0032270686,-0.009663142,-0.04170211,5008,5008,0,0,1,1
581864840,581864315,3670026,3670026,-0.00026336318,0.00027111967,-0.0047645196,0.0032244818,0.004141517,-0.04917109,5010,5010,0,0,1,1
581869833,581869323,3670026,3670026,-0.0005483092,-6.891199e-05,-0.004681187,0.0039505744,-0.014528887,-0.032437377,5008,5008,0,0,1,1
581874906,581874346,3670026,3670026,-0.00079162896,0.0002110813,-0.0046183947,0.0012332624,0.012286241,-0.050796054,5023,5023,0,0,1,1
581880019,581879341,3670026,3670026,-0.0007929273,-0.00029525318,-0.004633382,-0.0012902151,-0.010080709,-0.04452943,4995,4995,0,0,1,1
581884880,581884351,3670026,3670026,-0.0010506384,0.00017167645,-0.0043822164,0.0030896643,0.0044656354,-0.06197398,5010,5010,0,0,1,1
581890047,581889360,3670026,3670026,-0.0006026256,-0.00026203727,-0.004526725,-0.0018175549,-0.0026416846,-0.056128822,5009,5009,0,0,1,1
581894902,581894368,3670026,3670026,-0.0002597694,8.63461e-05,-0.0041578063,0.007720309,-0.00017422157,-0.053435437,5008,5008,0,0,1,1
581899926,581899377,3670026,3670026,0.00029303477,-3.058689e-05,-0.004327422,0.001250088,-0.0040395437,-0.044895083,5009,5009,0,0,1,1
581904933,581904386,3670026,3670026,0.00038391218,-1.0839566e-05,-0.0043157386,0.004366605,0.0008868217,-0.039060663,5009,5009,0,0,1,1
581909972,581909395,3670026,3670026,2.0682315e-05,2.375823e-05,-0.0041023525,-0.005057657,-0.0027654215,-0.047351826,5009,5009,0,0,1,1
581915035,581914406,3670026,3670026,-8.530683e-05,-8.131224e-05,-0.0041777976,-0.0037853476,-0.0014081697,-0.05383994,5011,5011,0,0,1,1
581919914,581919413,3670026,3670026,-5.721179e-05,0.00016272826,-0.0037535883,-0.002009659,-0.005991886,-0.057109915,5007,5007,0,0,1,1
581924931,581924422,3670026,3670026,0.000453279,0.0003133081,-0.004018235,0.00043644255,-0.0073301834,-0.048852604,5009,5009,0,0,1,1
581929945,581929431,3670026,3670026,0.0005726119,0.0003582838,-0.0035943317,0.014557375,0.0032414866,-0.023846356,5009,5009,0,0,1,1
581934944,581934440,3670026,3670026,-6.621129e-06,0.0002910068,-0.0038399482,0.004321747,0.0010337636,-0.030158795,5009,5009,0,0,1,1
581940013,581939450,3670026,3670026,-1.3359858e-05,-9.940279e-05,-0.0035874133,7.452046e-05,-0.0028718263,-0.04070774,5010,5010,0,0,1,1
581945088,581944458,3670026,3670026,0.00046380726,0.00028277002,-0.0035060744,-0.005119316,0.0013191822,-0.042722933,5008,5008,0,0,1,1
581949938,581949467,3670026,3670026,0.0011567441,0.0005614362,-0.0034130388,-0.0014948228,-0.0036603198,-0.030961271,5009,5009,0,0,1,1
581954966,581954476,3670026,3670026,0.00017972283,0.00045634792,-0.00324842,0.003987677,0.0070905923,-0.038864028,5009,5009,0,0,1,1
581959998,581959485,3670026,3670026,0.00031776275,0.0005007966,-0.0032424466,0.006531556,-0.010239209,-0.05072744,5009,5009,0,0,1,1
581964992,581964494,3670026,3670026,0.00041647442,-0.00019187282,-0.0029616724,0.0037661497,-0.0066088233,-0.041302983,5009,5009,0,0,1,1
581970032,581969503,3670026,3670026,0.00088966393,8.4288884e-05,-0.0032810543,-0.0044723554,0.0018931457,-0.033517897,5009,5009,0,0,1,1
581975056,581974512,3670026,3670026,0.00010718078,0.000322779,-0.0030305658,-0.0030172747,-0.0030989,-0.032746065,5009,5009,0,0,1,1
581980254,581979521,3670026,3670026,-0.00016848207,0.00035581068,-0.0027965966,0.0040228097,0.004962902,-0.038152926,5009,5009,0,0,1,1
581985062,581984530,3670026,3670026,0.0010626249,1.6176244e-05,-0.00286729,0.007122271,-0.0014157667,-0.025688345,5009,5009,0,0,1,1
581990079,581989539,3670026,3670026,-0.00023796495,-0.00014705576,-0.0026447056,0.003638051,-0.0050058435,-0.03113661,5009,5009,0,0,1,1
581995103,581994548,3670026,3670026,0.00025017103,0.0001619322,-0.0028404589,0.0005684937,0.0043407707,-0.052426204,5009,5009,0,0,1,1
582000121,581999557,3670026,3670026,0.0014730094,-0.0002694123,-0.0025765344,-0.002589649,-0.0142806955,-0.048933133,5009,5009,0,0,1,1
582005086,582004567,3670026,3670026,5.004315e-07,5.1390016e-05,-0.0025261666,0.00015705187,0.007051592,-0.04161545,5010,5010,0,0,1,1
582010159,582009576,3670026,3670026,5.966437e-05,-0.0002966565,-0.002658974,-0.0016350212,-8.501959e-05,-0.042399626,5009,5009,0,0,1,1
582015172,582014584,3670026,3670026,-0.00041840487,-0.00016970711,-0.0023786456,0.002813367,-0.010108111,-0.023752201,5008,5008,0,0,1,1
582020075,582019593,3670026,3670026,0.00088144233,-0.0004131362,-0.0025243347,0.0074654073,0.0052776765,-0.032258503,5009,5009,0,0,1,1
582025092,582024603,3670026,3670026,0.000245676,-0.0006559647,-0.002674432,0.009033074,0.0015140555,-0.037659515,5010,5010,0,0,1,1
582030199,582029613,3670026,3670026,-0.00019793345,-0.00041367256,-0.0024118521,-0.000503619,0.0013011957,-0.051663388,5010,5010,0,0,1,1
582035121,582034620,3670026,3670026,0.00047787357,-0.00092193513,-0.0023812905,-0.011167296,-0.007976438,-0.048584364,5007,5007,0,0,1,1
582040121,582039629,3670026,3670026,0.00020869319,-0.000107438784,-0.0023702462,0.003100101,7.430372e-05,-0.04375126,5009,5009,0,0,1,1
582045184,582044648,3670026,3670026,-0.0005900247,-0.000826729,-0.0023906096,0.003698225,-0.00023737532,-0.049655363,5019,5019,0,0,1,1
582050128,582049647,3670026,3670026,-0.0011442419,-0.00061823695,-0.0022981393,0.006953816,-0.0007992533,-0.04503418,4999,4999,0,0,1,1
582055148,582054656,3670026,3670026,-0.00062254595,-0.0011757916,-0.0021305992,-0.0029595173,-0.0073572122,-0.04685889,5009,5009,0,0,1,1
582060211,582059665,3670026,3670026,-0.0009994591,-0.000565196,-0.002383187,-0.001258449,-0.0023267225,-0.049296744,5009,5009,0,0,1,1
582065192,582064675,3670026,3670026,-0.00027244337,-0.00051696756,-0.002077669,0.0074200896,0.002158975,-0.051893312,5010,5010,0,0,1,1
582070229,582069683,3670026,3670026,-0.0015528906,-0.00056361716,-0.0021027247,0.005776459,-0.0048277564,-0.043983094,5008,5008,0,0,1,1
582075362,582074692,3670026,3670026,-0.001368651,-0.00083363714,-0.002091625,-0.0022734632,0.004539496,-0.05811356,5009,5009,0,0,1,1
582080233,582079701,3670026,3670026,-0.0019376503,-0.00066051673,-0.0018992665,-0.0045035714,-0.009229738,-0.055015452,5009,5009,0,0,1,1
582085259,582084710,3670026,3670026,-0.001180986,-0.0004227115,-0.0018648497,0.0005722618,0.0020697115,-0.06639976,5009,5009,0,0,1,1
582090259,582089719,3670026,3670026,-0.0012868568,-0.00029191247,-0.0017438137,0.002115733,-0.0062648826,-0.037769668,5009,5009,0,0,1,1
582095242,582094731,3670026,3670026,-0.0011166441,-0.0002520136,-0.0018234719,0.0070396275,0.003875382,-0.053153817,5012,5012,0,0,1,1
582100215,582099737,3670026,3670026,-0.001917532,-0.0005553361,-0.0018100004,-0.00057772617,-0.0063749105,-0.04650556,5006,5006,0,0,1,1
582105301,582104753,3670026,3670026,-0.0014892201,-0.00040260385,-0.0015713093,0.001774327,0.0042324816,-0.0696919,5016,5016,0,0,1,1
582110344,582109755,3670026,3670026,-0.0018663314,-0.0004314047,-0.001798933,-0.0036804115,-0.009214565,-0.06448568,5002,5002,0,0,1,1
582115383,582114767,3670026,3670026,-0.001145295,-0.0003592938,-0.0013420936,0.0048712343,0.0054536425,-0.07302248,5012,5012,0,0,1,1
582120274,582119773,3670026,3670026,-0.0012082903,-0.0003759984,-0.0017443042,0.0015303004,-0.008961824,-0.049714617,5006,5006,0,0,1,1
582125289,582124782,3670026,3670026,-0.0006273252,-0.000536408,-0.0012237125,0.009929936,0.00775931,-0.052087143,5009,5009,0,0,1,1
582130313,582129791,3670026,3670026,-0.0011134575,-0.00039801825,-0.0017938749,0.0008827274,-0.01046645,-0.040065136,5009,5009,0,0,1,1
582135299,582134800,3670026,3670026,-0.00073885353,-0.0008058758,-0.0011468345,0.0060782447,0.0142293675,-0.06554816,5009,5009,0,0,1,1
582140348,582139809,3670026,3670026,-0.000964992,-0.0007474001,-0.0016034788,-0.001858972,-0.013174105,-0.057023335,5009,5009,0,0,1,1
582145464,582144818,3670026,3670026,-0.0005768064,-0.0010706525,-0.0010266001,0.000958228,0.011673857,-0.07641526,5009,5009,0,0,1,1
582150447,582149829,3670026,3670026,-0.00023065892,-0.000753108,-0.0014207396,-0.0015224318,-0.014821214,-0.060242016,5011,5011,0,0,1,1
582155348,582154837,3670026,3670026,-0.00030584823,-0.0010292624,-0.00082237914,0.0028363504,0.018349836,-0.06593336,5008,5008,0,0,1,1
582160439,582159846,3670026,3670026,0.0004175582,-0.00069490215,-0.0011182048,0.0026531995,-0.022196056,-0.05216292,5009,5009,0,0,1,1
582165364,582164854,3670026,3670026,-0.00017453906,-0.0008047319,-0.0008147935,0.0036309215,0.017613005,-0.059941705,5008,5008,0,0,1,1
582170537,582169863,3670026,3670026,0.0007419684,-0.00056059303,-0.0010330952,0.0069409297,-0.020233903,-0.051695738,5009,5009,0,0,1,1
582175404,582174872,3670026,3670026,-7.300063e-05,-0.00064280094,-0.0007564067,-0.0014474317,0.0102441665,-0.06946971,5009,5009,0,0,1,1
582180452,582179882,3670026,3670026,0.00034789633,-0.00037385855,-0.00092728966,0.0031022504,-0.012387564,-0.06257964,5010,5010,0,0,1,1
582185407,582184890,3670026,3670026,0.00025453157,-0.00026628328,-0.0007932545,-0.0029078482,0.009522924,-0.074413985,5008,5008,0,0,1,1
582190460,582189899,3670026,3670026,-8.639889e-05,7.595611e-05,-0.0007788404,0.0007563454,-0.010464478,-0.06957374,5009,5009,0,0,1,1
582195394,582194908,3670026,3670026,0.0005137207,-0.00024611558,-0.00083241705,-0.00070525956,0.0062861317,-0.07831238,5009,5009,0,0,1,1
582200404,582199917,3670026,3670026,0.000115435665,0.00030121265,-0.000686363,0.0025936184,-0.011239157,-0.06039792,5009,5009,0,0,1,1
582205411,582204925,3670026,3670026,0.00093531143,-8.430887e-05,-0.00084733847,-0.0013716443,0.007764408,-0.06193294,5008,5008,0,0,1,1
582210519,582209935,3670026,3670026,0.00024404316,0.0006692713,-0.00057602767,0.0070906086,-0.011695023,-0.047209505,5010,5010,0,0,1,1
582215496,582214943,3670026,3670026,0.0011820532,0.00014871937,-0.000788418,0.00492339,0.005483666,-0.050628584,5008,5008,0,0,1,1
582220440,582219952,3670026,3670026,4.8405283e-05,0.0008293251,-0.0005539666,0.007692565,-0.009783576,-0.04403441,5009,5009,0,0,1,1
582225544,582224962,3670026,3670026,0.00074259617,0.00010460615,-0.0008298611,-0.0010422948,0.010458763,-0.058111724,5010,5010,0,0,1,1
582230540,582229971,3670026,3670026,-6.26028e-05,0.000739543,-0.0005167359,0.0013284374,-0.009755606,-0.056056436,5009,5009,0,0,1,1
582235469,582234979,3670026,3670026,0.00047743274,0.00016396797,-0.0007664404,-0.00393916,0.011254396,-0.069456846,5008,5008,0,0,1,1
582240618,582239989,3670026,3670026,0.0005205894,0.0007415979,-0.0004429387,0.0039785327,-0.009032937,-0.053607356,5010,5010,0,0,1,1
582245528,582244997,3670026,3670026,0.00101987,0.00041112694,-0.000654131,-0.0029330307,0.011601879,-0.05391142,5008,5008,0,0,1,1
582250613,582250006,3670026,3670026,0.0013426045,0.0008397269,-0.0004892793,0.011404376,-0.008484282,-0.033895455,5009,5009,0,0,1,1
582255541,582255015,3670026,3670026,0.0011930073,0.000551866,-0.000508702,0.003768596,0.0015140721,-0.03863169,5009,5009,0,0,1,1
582260721,582260024,3670026,3670026,0.0010431827,0.00037197873,-0.0006740087,0.0037436213,-0.0022189284,-0.045003876,5009,5009,0,0,1,1
582265558,582265035,3670026,3670026,0.0008054416,0.00039547813,-0.00035301707,-0.00043949918,0.0032325743,-0.05709886,5011,5011,0,0,1,1
582270683,582270042,3670026,3670026,0.0011306944,0.00026914303,-0.00064796844,-0.0042263684,-0.004477112,-0.0628592,5007,5007,0,0,1,1
582275580,582275051,3670026,3670026,0.0011908696,0.00050888094,-0.00019077951,0.0032212615,0.0012135764,-0.05799692,5009,5009,0,0,1,1
582280622,582280060,3670026,3670026,0.001566466,0.00044282345,-0.00050251896,-0.00044295224,-0.0029411055,-0.048497524,5009,5009,0,0,1,1
582285554,582285069,3670026,3670026,0.0015075793,0.00068710017,-0.00028545715,0.0066016843,0.0006345154,-0.046328492,5009,5009,0,0,1,1
582290639,582290082,3670026,3670026,0.0011539811,0.00017345599,-0.00053743814,0.00010364379,-0.0020770233,-0.050092544,5013,5013,0,0,1,1
582295649,582295087,3670026,3670026,0.0010135573,0.00038850657,-0.00037938872,0.0009993302,-0.004897116,-0.057390932,5005,5005,0,0,1,1
582300569,582300096,3670026,3670026,0.00097176153,0.00017246927,-0.0005027234,-0.0032522387,0.0025368629,-0.061620448,5009,5009,0,0,1,1
582305619,582305105,3670026,3670026,0.0012617657,0.00032595656,-0.00041725734,0.0035866557,-0.0011407398,-0.05970246,5009,5009,0,0,1,1
582310685,582310114,3670026,3670026,0.0015152486,0.0003972319,-0.00040888542,-0.0010070978,0.0051315585,-0.048674215,5009,5009,0,0,1,1
582315705,582315123,3670026,3670026,0.0017260367,0.00033359203,-0.0004974278,0.008936415,-2.7836879e-05,-0.04106026,5009,5009,0,0,1,1
582320611,582320132,3670026,3670026,0.0015614773,0.0002955473,-0.00020553761,0.007715796,-0.00035734003,-0.037415028,5009,5009,0,0,1,1
582325633,582325141,3670026,3670026,0.0015471926,0.000281754,-0.00051932636,0.0050181095,-0.005486947,-0.04495969,5009,5009,0,0,1,1
582330747,582330150,3670026,3670026,0.0011391112,8.039868e-05,-0.0001605695,0.001299632,0.001520179,-0.060080238,5009,5009,0,0,1,1
582335681,582335159,3670026,3670026,0.0011167832,-1.3080612e-05,-0.00036376368,-0.0027405038,-0.005281276,-0.06303036,5009,5009,0,0,1,1
582340694,582340168,3670026,3670026,0.0007505035,0.000108917964,-0.00011015245,-0.0043734694,-0.0012452649,-0.0723575,5009,5009,0,0,1,1
582345708,582345177,3670026,3670026,0.0010087525,-0.00015272888,-0.00028782184,-0.0031374858,-0.003016798,-0.06350001,5009,5009,0,0,1,1
582350908,582350188,3670026,3670026,0.0007389647,0.00021394693,-8.047096e-05,0.0036601732,-3.2651318e-05,-0.06241869,5011,5011,0,0,1,1
582355707,582355195,3670026,3670026,0.0013162085,-0.00022533962,-0.00024366209,0.00012795087,-0.0012997093,-0.047429185,5007,5007,0,0,1,1
582360805,582360204,3670026,3670026,0.00076010404,0.00027554046,-0.00016717154,0.0064403783,-0.00088889897,-0.043610964,5009,5009,0,0,1,1
582365744,582365213,3670026,3670026,0.0011377989,-0.0002255677,-0.00022133597,0.005211103,0.0051310784,-0.039938938,5009,5009,0,0,1,1
582370876,582370223,3670026,3670026,0.0008267128,0.00015302413,-0.00024247897,0.006440436,-0.0071884817,-0.040087625,5010,5010,0,0,1,1
582375797,582375231,3670026,3670026,0.00080945523,-0.00027740764,-0.00023569682,0.001644737,0.008835359,-0.051014874,5008,5008,0,0,1,1
582380751,582380241,3670026,3670026,0.0007102256,0.00013617845,-0.00035387144,0.001881844,-0.003229359,-0.055339444,5010,5010,0,0,1,1
582385740,582385249,3670026,3670026,0.00087314966,-0.00032164564,-7.3605144e-05,-0.0039108503,0.0027001319,-0.077636234,5008,5008,0,0,1,1
582390759,582390258,3670026,3670026,0.0010507274,0.0001532666,-0.00030818625,-0.003126892,-0.0105962185,-0.06612194,5009,5009,0,0,1,1
582395770,582395267,3670026,3670026,0.00050540804,-6.591475e-05,-2.3258845e-05,-0.0033949732,0.0043585934,-0.07021097,5009,5009,0,0,1,1
582400754,582400276,3670026,3670026,0.00091386185,6.5802036e-05,-0.00025186362,0.0016296258,-0.013041664,-0.046000812,5009,5009,0,0,1,1
582405822,582405290,3670026,3670026,-0.00010477632,0.00022236934,3.4172113e-05,0.004636573,0.0048790695,-0.04088105,5014,5014,0,0,1,1
582410876,582410294,3670026,3670026,0.00045091013,-5.496124e-05,-0.0002333478,0.010470742,-0.0042536478,-0.024583101,5004,5004,0,0,1,1
582415908,582415303,3670026,3670026,-0.0006542971,0.00022040863,-1.2098726e-05,0.007850667,0.00432755,-0.036594413,5009,5009,0,0,1,1
582420802,582420314,3670026,3670026,8.749696e-05,-0.00014967356,-9.7847515e-05,0.0017740059,0.002755793,-0.053453565,5011,5011,0,0,1,1
582425813,582425321,3670026,3670026,-0.0005889279,7.117374e-05,5.189521e-05,0.0012050538,-0.0033238656,-0.06912433,5007,5007,0,0,1,1
582430858,582430335,3670026,3670026,-1.5833904e-05,-0.00034094212,5.457995e-05,-0.010020702,0.0043087113,-0.08008273,5014,5014,0,0,1,1
582435851,582435339,3670026,3670026,-0.0003608651,0.00028100438,3.7572507e-05,0.0043658535,-0.01122108,-0.067064926,5004,5004,0,0,1,1
582440912,582440348,3670026,3670026,-0.00022485762,-0.00015047053,0.00018053573,-0.005084882,0.0051382678,-0.058942292,5009,5009,0,0,1,1
582445936,582445357,3670026,3670026,-0.00034392867,0.00028941978,-1.7342943e-05,0.0033193582,-0.01197614,-0.03242057,5009,5009,0,0,1,1
582450857,582450366,3670026,3670026,-0.0006970316,4.6983105e-06,0.00015087724,0.003327982,0.013163661,-0.03491005,5009,5009,0,0,1,1
582455930,582455375,3670026,3670026,-0.0003424744,4.614271e-05,-2.521168e-05,0.004978895,-0.0096663805,-0.032385025,5009,5009,0,0,1,1
582460954,582460384,3670026,3670026,-0.0011803862,0.00028752684,0.00021462052,0.0017986123,0.007477498,-0.050437152,5009,5009,0,0,1,1
582465887,582465394,3670026,3670026,-0.0004586374,-0.00012399067,-3.1952724e-05,0.0005451161,-0.0055493345,-0.065188885,5010,5010,0,0,1,1
582470893,582470402,3670026,3670026,-0.0012648487,0.0002843233,0.0002512269,0.0015072195,-0.0017460807,-0.073742956,5008,5008,0,0,1,1
582476030,582475410,3670026,3670026,-0.00055330544,0.00019921121,1.915357e-07,-0.0037370424,-0.0017727568,-0.069570445,5008,5008,0,0,1,1
582480962,582480420,3670026,3670026,-0.0010765542,0.00043413672,0.00026387328,0.0022213652,-0.0042703133,-0.04803014,5010,5010,0,0,1,1
582485958,582485437,3670026,3670026,-0.0003498302,0.0002516789,2.4439069e-06,-0.00033241615,0.0041442383,-0.041015193,5017,5017,0,0,1,1
582490955,582490439,3670026,3670026,-0.0006837188,0.0004673267,0.00021683285,0.010331022,-0.006019577,-0.027560541,5002,5002,0,0,1,1
582495936,582495447,3670026,3670026,-0.0005231403,0.0005243854,0.000100695775,0.0018532366,0.006420761,-0.04169489,5008,5008,0,0,1,1
582500952,582500456,3670026,3670026,-0.00067991205,0.00012511767,6.94201e-05,0.0006882046,-0.006372274,-0.050118033,5009,5009,0,0,1,1
582505956,582505465,3670026,3670026,-0.00090524176,0.00059534237,0.00020948797,0.0017787232,0.004460403,-0.06745653,5009,5009,0,0,1,1
582511146,582510474,3670026,3670026,-0.0006483957,0.00041696508,4.520524e-05,-0.005188347,-0.007261081,-0.072090074,5009,5009,0,0,1,1
582515972,582515482,3670026,3670026,-0.0007419145,0.0005052731,0.00019707506,0.0033216313,0.00050278724,-0.057794515,5008,5008,0,0,1,1
582521068,582520496,3670026,3670026,-0.0003332471,0.00054901594,5.7911498e-06,-0.00023634273,-0.00017973315,-0.04947258,5014,5014,0,0,1,1
582526021,582525500,3670026,3670026,4.4737597e-05,0.00055243645,0.00011017635,0.0038105482,-0.0010307531,-0.030052058,5004,5004,0,0,1,1
