timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
579444598,32767,32767,32767,32767,32767,32767
579449540,32767,32767,32767,-36,-27,32767
579454482,32767,32767,32767,32767,32767,-6
579459424,32767,32767,32767,32767,32767,32767
579464366,32767,32767,32767,32767,32767,32767
579469308,32767,32767,32767,32767,32767,32767
579474250,32767,32767,32767,32767,32767,32767
579479196,32767,32767,32767,32767,32767,32767
579484134,32767,32767,32767,32767,32767,-6
579489076,32767,32767,32767,32767,-22,32767
579494018,32767,32767,32767,32767,32767,32767
579498960,32767,32767,32767,32767,32767,32767
579503902,32767,32767,32767,32767,32767,32767
579508846,32767,32767,32767,32767,32767,32767
579513794,32767,32767,32767,32767,32767,32767
579518728,32767,32767,32767,32767,32767,32767
579523670,32767,32767,32767,32767,32767,2
579528612,32767,32767,32767,32767,32767,32767
579533554,32767,32767,32767,-11,32767,32767
579538496,32767,32767,32767,32767,32767,32767
579543438,32767,32767,32767,32767,32767,32767
579548380,32767,32767,32767,32767,32767,32767
579553322,32767,32767,32767,32767,32767,-5
579558264,32767,32767,32767,32767,32767,32767
579563206,32767,32767,32767,32767,32767,32767
579568148,32767,32767,32767,32767,32767,32767
579573097,32767,32767,32767,32767,32767,32767
579578032,32767,32767,32767,-23,32767,32767
579582975,32767,32767,32767,32767,32767,32767
579587925,32767,32767,32767,32767,32767,-8
579592859,32767,32767,32767,32767,32767,32767
579597800,32767,32767,32767,32767,32767,32767
579602743,32767,32767,32767,32767,32767,32767
579607684,32767,32767,32767,32767,32767,32767
579612626,32767,32767,32767,32767,32767,32767
579617569,32767,32767,32767,32767,32767,32767
579622510,32767,32767,32767,32767,32767,-5
579627453,32767,32767,32767,32767,32767,32767
579632395,32767,32767,32767,32767,32767,32767
579637336,32767,32767,32767,32767,32767,32767
579642279,32767,32767,32767,32767,32767,32767
579647220,32767,32767,32767,32767,32767,32767
579652163,32767,32767,32767,32767,32767,-23
579657104,32767,32767,32767,32767,32767,32767
579662046,32767,32767,32767,3,32767,32767
579666988,32767,32767,32767,32767,32767,32767
579671931,32767,32767,32767,32767,32767,32767
579676873,32767,32767,32767,32767,32767,32767
579681815,32767,32767,32767,32767,32767,32767
579686757,32767,32767,32767,32767,4,32767
579691699,32767,32767,32767,32767,32767,32767
579696641,32767,32767,32767,32767,32767,-43
579701590,32767,32767,32767,32767,32767,32767
579706525,32767,32767,32767,-7,32767,32767
579711467,32767,32767,32767,32767,32767,32767
579716409,32767,32767,32767,32767,32767,32767
579721351,32767,32767,32767,32767,32767,32767
579726293,32767,32767,32767,32767,32767,-32
579731235,32767,32767,32767,32767,32767,32767
579736177,32767,32767,32767,32767,32767,32767
579741119,32767,32767,32767,32767,32767,32767
579746061,32767,32767,32767,32767,32767,32767
579751003,32767,32767,32767,32767,32767,32767
579755945,32767,32767,32767,32767,32767,-36
579760887,32767,32767,32767,32767,32767,32767
579765829,32767,32767,32767,32767,32767,32767
579770771,32767,32767,32767,32767,32767,32767
579775723,32767,32767,32767,32767,32767,32767
579780655,32767,32767,32767,32767,32767,32767
579785597,32767,32767,32767,32767,32767,32767
579790539,32767,32767,32767,17,-33,-26
579795481,32767,32767,32767,32767,32767,32767
579800423,32767,32767,32767,32767,32767,32767
579805365,32767,32767,32767,32767,32767,32767
579810307,32767,32767,32767,32767,32767,32767
579815249,32767,32767,32767,32767,32767,-3
579820191,32767,32767,32767,32767,32767,32767
579825133,32767,32767,32767,32767,32767,32767
579830075,32767,32767,32767,32767,32767,32767
579835017,32767,32767,32767,32767,32767,32767
579839965,32767,32767,32767,-44,32767,32767
579844901,32767,32767,32767,32767,32767,32767
579849843,32767,32767,32767,32767,32767,32767
579854785,32767,32767,32767,32767,32767,-39
579859727,32767,32767,32767,32767,32767,32767
579864678,32767,32767,32767,32767,32767,32767
579869611,32767,32767,32767,32767,32767,32767
579874553,32767,32767,32767,32767,32767,32767
579879498,32767,32767,32767,32767,32767,32767
579884437,32767,32767,32767,32767,32767,32767
579889379,32767,32767,32767,32767,-26,-25
579894321,32767,32767,32767,32767,32767,32767
579899263,32767,32767,32767,32767,32767,32767
579904205,32767,32767,32767,32767,32767,32767
579909147,32767,32767,32767,32767,32767,32767
579914091,32767,32767,32767,32767,32767,32767
579919031,32767,32767,32767,32767,32767,-12
579923973,32767,32767,32767,-17,32767,32767
579928915,32767,32767,32767,32767,32767,32767
579933857,32767,32767,32767,32767,32767,32767
579938799,32767,32767,32767,32767,32767,32767
579943745,32767,32767,32767,32767,32767,32767
579948683,32767,32767,32767,32767,32767,-34
579953625,32767,32767,32767,32767,32767,32767
579958567,32767,32767,32767,32767,32767,32767
579963509,32767,32767,32767,32767,32767,32767
579968451,32767,32767,32767,-30,32767,32767
579973393,32767,32767,32767,32767,32767,32767
579978336,32767,32767,32767,32767,32767,32767
579983277,32767,32767,32767,32767,32767,32767
579988219,32767,32767,32767,32767,32767,32767
579993161,32767,32767,32767,32767,32767,-43
579998105,32767,32767,32767,32767,32767,32767
580003045,32767,32767,32767,32767,32767,32767
580007987,32767,32767,32767,32767,32767,32767
580012931,32767,32767,32767,32767,32767,32767
580017871,32767,32767,32767,32767,32767,32767
580022813,32767,32767,32767,32767,32767,-38
580027755,32767,32767,32767,32767,32767,32767
580032697,32767,32767,32767,32767,32767,32767
580037643,32767,32767,32767,32767,32767,32767
580042581,32767,32767,32767,32767,32767,32767
580047523,32767,32767,32767,32767,32767,32767
580052465,32767,32767,32767,-4,32767,32767
580057407,32767,32767,32767,32767,32767,-16
580062349,32767,32767,32767,32767,5,32767
580067291,32767,32767,32767,32767,32767,32767
580072233,32767,32767,32767,32767,32767,32767
580077175,32767,32767,32767,32767,32767,32767
580082120,32767,32767,32767,32767,32767,32767
580087059,32767,32767,32767,32767,32767,32767
580092001,32767,32767,32767,32767,32767,-41
580096945,32767,32767,32767,-16,32767,32767
580101890,32767,32767,32767,32767,32767,32767
580106827,32767,32767,32767,32767,32767,32767
580111773,32767,32767,32767,32767,32767,32767
580116711,32767,32767,32767,32767,32767,-7
580121653,32767,32767,32767,32767,32767,32767
580126595,32767,32767,32767,32767,32767,32767
580131537,32767,32767,32767,32767,32767,32767
580136479,32767,32767,32767,32767,32767,32767
580141421,32767,32767,32767,32767,32767,32767
580146363,32767,32767,32767,32767,32767,32767
580151305,32767,32767,32767,32767,32767,32767
580156247,32767,32767,32767,32767,32767,-14
580161189,32767,32767,32767,32767,32767,32767
580166131,32767,32767,32767,32767,32767,32767
580171073,32767,32767,32767,32767,32767,32767
580176015,32767,32767,32767,32767,32767,32767
580180958,32767,32767,32767,32767,32767,32767
580185899,32767,32767,32767,-39,32767,-21
580190841,32767,32767,32767,32767,32767,32767
580195783,32767,32767,32767,32767,32767,32767
580200725,32767,32767,32767,32767,32767,32767
580205673,32767,32767,32767,32767,-25,32767
580210609,32767,32767,32767,32767,32767,32767
580215553,32767,32767,32767,32767,32767,32767
580220493,32767,32767,32767,32767,32767,-31
580225435,32767,32767,32767,2,-24,32767
580230377,32767,32767,32767,32767,32767,32767
580235319,32767,32767,32767,32767,32767,32767
580240261,32767,32767,32767,32767,32767,32767
580245202,32767,32767,32767,32767,32767,32767
580250145,32767,32767,32767,32767,32767,32767
580255086,32767,32767,32767,32767,32767,-18
580260029,32767,32767,32767,32767,32767,32767
580264970,32767,32767,32767,32767,32767,32767
580269912,32767,32767,32767,32767,32767,32767
580274855,32767,32767,32767,32767,32767,32767
580279797,32767,32767,32767,32767,32767,32767
580284743,32767,32767,32767,32767,32767,32767
580289680,32767,32767,32767,32767,32767,-38
580294622,32767,32767,32767,32767,32767,32767
580299564,32767,32767,32767,32767,32767,32767
580304506,32767,32767,32767,32767,32767,32767
580309448,32767,32767,32767,32767,32767,32767
580314392,32767,32767,32767,-23,32767,-7
580319333,32767,32767,32767,32767,32767,32767
580324274,32767,32767,32767,32767,32767,32767
580329218,32767,32767,32767,32767,32767,32767
580334158,32767,32767,32767,32767,32767,32767
580339100,32767,32767,32767,32767,32767,32767
580344042,32767,32767,32767,32767,-5,32767
580349004,32767,32767,32767,32767,32767,32767
580353926,32767,32767,32767,32767,32767,-37
580363810,32767,32767,32767,32767,32767,32767
580368752,32767,32767,32767,32767,32767,32767
580373694,32767,32767,32767,32767,32767,32767
580378636,32767,32767,32767,32767,32767,32767
580383578,32767,32767,32767,32767,-5,1
580388520,32767,32767,32767,32767,32767,32767
580393462,32767,32767,32767,32767,32767,32767
580398404,32767,32767,32767,32767,32767,32767
580403346,32767,32767,32767,32767,32767,32767
580408288,32767,32767,32767,32767,32767,32767
580413230,32767,32767,32767,32767,32767,32767
580418179,32767,32767,32767,32767,32767,32767
580423119,32767,32767,32767,32767,32767,32767
580428056,32767,32767,32767,32767,32767,32767
580433001,32767,32767,32767,32767,32767,-30
580437940,32767,32767,32767,32767,32767,32767
580442882,32767,32767,32767,-6,32767,32767
580447825,32767,32767,32767,32767,32767,32767
580452768,32767,32767,32767,32767,32767,-9
580457708,32767,32767,32767,32767,32767,32767
580462650,32767,32767,32767,32767,32767,32767
580467592,32767,32767,32767,32767,32767,32767
580472539,32767,32767,32767,32767,32767,32767
580477476,32767,32767,32767,32767,32767,32767
580482418,32767,32767,32767,32767,32767,32767
580487360,32767,32767,32767,-23,32767,-31
580492301,32767,32767,32767,32767,32767,32767
580497243,32767,32767,32767,32767,32767,32767
580502185,32767,32767,32767,32767,7,32767
580507127,32767,32767,32767,32767,32767,32767
580512070,32767,32767,32767,32767,32767,-8
580517012,32767,32767,32767,32767,32767,32767
580521953,32767,32767,32767,32767,9,32767
580526895,32767,32767,32767,32767,32767,32767
580531837,32767,32767,32767,32767,32767,32767
580536779,32767,32767,32767,32767,32767,32767
580541721,32767,32767,32767,32767,32767,32767
580546663,32767,32767,32767,32767,32767,32767
580551609,32767,32767,32767,32767,32767,-36
580556547,32767,32767,32767,32767,32767,32767
580561489,32767,32767,32767,32767,32767,32767
580566431,32767,32767,32767,32767,32767,32767
580571373,32767,32767,32767,3,32767,32767
580576315,32767,32767,32767,32767,32767,32767
580581257,32767,32767,32767,32767,32767,-31
580586199,32767,32767,32767,32767,32767,32767
580591148,32767,32767,32767,32767,32767,32767
580596083,32767,32767,32767,32767,32767,32767
580601025,32767,32767,32767,32767,32767,32767
580605967,32767,32767,32767,32767,32767,32767
580610909,32767,32767,32767,32767,32767,32767
580615851,32767,32767,32767,-7,32767,32767
580620793,32767,32767,32767,32767,32767,-19
580625734,32767,32767,32767,32767,32767,32767
580630677,32767,32767,32767,32767,32767,32767
580635618,32767,32767,32767,32767,32767,32767
580640560,32767,32767,32767,32767,32767,32767
580645502,32767,32767,32767,32767,-27,32767
580650444,32767,32767,32767,32767,32767,-6
580655386,32767,32767,32767,32767,32767,32767
580660328,32767,32767,32767,32767,32767,32767
580665270,32767,32767,32767,32767,32767,32767
580670213,32767,32767,32767,32767,32767,32767
580675154,32767,32767,32767,32767,32767,32767
580680101,32767,32767,32767,32767,32767,32767
580685038,32767,32767,32767,32767,-22,-32
580689983,32767,32767,32767,32767,32767,32767
580694922,32767,32767,32767,32767,32767,32767
580699875,32767,32767,32767,32767,32767,32767
580704806,32767,32767,32767,-33,32767,32767
580709753,32767,32767,32767,32767,32767,-7
580714690,32767,32767,32767,32767,32767,32767
580719632,32767,32767,32767,32767,32767,32767
580724573,32767,32767,32767,32767,32767,32767
580729516,32767,32767,32767,32767,32767,32767
580734458,32767,32767,32767,32767,32767,32767
580739399,32767,32767,32767,32767,32767,32767
580744342,32767,32767,32767,32767,32767,32767
580749284,32767,32767,32767,-43,32767,-11
580754226,32767,32767,32767,32767,32767,32767
580759167,32767,32767,32767,32767,32767,32767
580764109,32767,32767,32767,32767,32767,32767
580769051,32767,32767,32767,32767,32767,32767
580773993,32767,32767,32767,32767,32767,32767
580778943,32767,32767,32767,32767,32767,32767
580783877,32767,32767,32767,32767,32767,-17
580788819,32767,32767,32767,32767,32767,32767
580793761,32767,32767,32767,32767,32767,32767
580798703,32767,32767,32767,32767,32767,32767
580803645,32767,32767,32767,32767,-7,32767
580808587,32767,32767,32767,32767,32767,32767
580813529,32767,32767,32767,32767,32767,-10
580818471,32767,32767,32767,32767,32767,32767
580823413,32767,32767,32767,32767,-6,32767
580828354,32767,32767,32767,32767,32767,32767
580833297,32767,32767,32767,-15,32767,32767
580838241,32767,32767,32767,32767,32767,32767
580843182,32767,32767,32767,32767,32767,32767
580848122,32767,32767,32767,32767,32767,32767
580853064,32767,32767,32767,32767,32767,-21
580858006,32767,32767,32767,32767,32767,32767
580862948,32767,32767,32767,32767,32767,32767
580867890,32767,32767,32767,32767,32767,32767
580872832,32767,32767,32767,32767,32767,32767
580877778,32767,32767,32767,-30,32767,32767
580882716,32767,32767,32767,32767,32767,-3
580887658,32767,32767,32767,32767,32767,32767
580892600,32767,32767,32767,32767,32767,32767
580897542,32767,32767,32767,32767,32767,32767
580902483,32767,32767,32767,32767,32767,32767
580907425,32767,32767,32767,32767,32767,32767
580912368,32767,32767,32767,32767,32767,32767
580917309,32767,32767,32767,32767,32767,-12
580922251,32767,32767,32767,32767,32767,32767
580927193,32767,32767,32767,32767,32767,32767
580932135,32767,32767,32767,32767,32767,32767
580937077,32767,32767,32767,32767,32767,32767
580942019,32767,32767,32767,32767,32767,32767
580946965,32767,32767,32767,32767,-39,32767
580951904,32767,32767,32767,32767,32767,-33
580956845,32767,32767,32767,32767,32767,32767
580961787,32767,32767,32767,-2,32767,32767
580966730,32767,32767,32767,32767,32767,32767
580971671,32767,32767,32767,32767,32767,32767
580976613,32767,32767,32767,32767,32767,32767
580981555,32767,32767,32767,32767,32767,32767
580986499,32767,32767,32767,32767,-32,-13
580991439,32767,32767,32767,32767,32767,32767
580996381,32767,32767,32767,32767,32767,32767
581001322,32767,32767,32767,32767,32767,32767
581006264,32767,32767,32767,-16,32767,32767
581011215,32767,32767,32767,32767,32767,-26
581016148,32767,32767,32767,32767,32767,32767
581021090,32767,32767,32767,32767,32767,32767
581026032,32767,32767,32767,32767,32767,32767
581030974,32767,32767,32767,32767,32767,32767
581035916,32767,32767,32767,32767,32767,32767
581040858,32767,32767,32767,32767,32767,32767
581045801,32767,32767,32767,32767,32767,-9
581050742,32767,32767,32767,32767,32767,32767
581055684,32767,32767,32767,32767,32767,32767
581060626,32767,32767,32767,32767,32767,32767
581065568,32767,32767,32767,32767,32767,32767
581070510,32767,32767,32767,32767,32767,32767
581075452,32767,32767,32767,32767,32767,32767
581080394,32767,32767,32767,32767,32767,32767
581085336,32767,32767,32767,32767,32767,-31
581090278,32767,32767,32767,32767,32767,32767
581095220,32767,32767,32767,-40,32767,32767
581100161,32767,32767,32767,32767,32767,32767
581105103,32767,32767,32767,32767,-21,32767
581110046,32767,32767,32767,32767,32767,32767
581114989,32767,32767,32767,32767,32767,32767
581119929,32767,32767,32767,32767,32767,-32
581124871,32767,32767,32767,32767,-20,32767
581129813,32767,32767,32767,32767,32767,32767
581134755,32767,32767,32767,0,32767,32767
581139697,32767,32767,32767,32767,32767,32767
581144645,32767,32767,32767,32767,32767,32767
581149581,32767,32767,32767,32767,32767,32767
581154523,32767,32767,32767,32767,32767,-33
581159465,32767,32767,32767,32767,32767,32767
581164407,32767,32767,32767,32767,32767,32767
581169349,32767,32767,32767,32767,32767,32767
581174291,32767,32767,32767,32767,32767,32767
581179233,32767,32767,32767,32767,32767,32767
581184175,32767,32767,32767,32767,32767,-13
581189116,32767,32767,32767,32767,32767,32767
581194059,32767,32767,32767,32767,32767,32767
581199000,32767,32767,32767,32767,32767,32767
581203943,32767,32767,32767,32767,32767,32767
581208887,32767,32767,32767,32767,32767,32767
581213826,32767,32767,32767,32767,32767,-33
581218768,32767,32767,32767,32767,32767,32767
581223710,32767,32767,32767,-26,32767,32767
581228652,32767,32767,32767,32767,32767,32767
581233594,32767,32767,32767,32767,32767,32767
581238536,32767,32767,32767,32767,32767,32767
581243478,32767,32767,32767,32767,-6,32767
581248420,32767,32767,32767,32767,32767,-26
581253362,32767,32767,32767,32767,32767,32767
581258304,32767,32767,32767,32767,32767,32767
581263246,32767,32767,32767,17,32767,32767
581268187,32767,32767,32767,32767,32767,32767
581273129,32767,32767,32767,32767,32767,32767
581278071,32767,32767,32767,32767,32767,0
581283017,32767,32767,32767,32767,-2,32767
581287956,32767,32767,32767,32767,32767,32767
581292897,32767,32767,32767,32767,32767,32767
581297840,32767,32767,32767,32767,32767,32767
581302781,32767,32767,32767,32767,32767,32767
581307723,32767,32767,32767,32767,32767,32767
581312665,32767,32767,32767,32767,32767,-8
581317607,32767,32767,32767,32767,32767,32767
581322552,32767,32767,32767,32767,32767,32767
581327503,32767,32767,32767,32767,32767,32767
581332433,32767,32767,32767,32767,32767,32767
581337375,32767,32767,32767,32767,32767,32767
581342317,32767,32767,32767,32767,32767,32767
581347264,32767,32767,32767,32767,32767,32767
581352202,32767,32767,32767,-8,32767,-24
581357144,32767,32767,32767,32767,32767,32767
581362084,32767,32767,32767,32767,32767,32767
581367026,32767,32767,32767,32767,32767,32767
581371968,32767,32767,32767,32767,32767,32767
581376910,32767,32767,32767,32767,32767,-13
581381852,32767,32767,32767,32767,32767,32767
581386794,32767,32767,32767,32767,32767,32767
581391736,32767,32767,32767,32767,32767,32767
581396678,32767,32767,32767,-23,32767,32767
581401620,32767,32767,32767,32767,32767,32767
581406562,32767,32767,32767,32767,-36,32767
581411504,32767,32767,32767,32767,32767,-31
581416446,32767,32767,32767,32767,32767,32767
581421388,32767,32767,32767,32767,32767,32767
581426330,32767,32767,32767,32767,-34,32767
581436213,32767,32767,32767,32767,32767,32767
581441155,32767,32767,32767,32767,32767,32767
581446097,32767,32767,32767,32767,32767,32767
581451040,32767,32767,32767,32767,32767,-2
581455981,32767,32767,32767,32767,32767,32767
581460923,32767,32767,32767,32767,32767,32767
581465865,32767,32767,32767,32767,32767,32767
581470807,32767,32767,32767,32767,32767,32767
581475754,32767,32767,32767,32767,32767,32767
581480691,32767,32767,32767,3,32767,-38
581485634,32767,32767,32767,32767,32767,32767
581490575,32767,32767,32767,32767,32767,32767
581495517,32767,32767,32767,32767,32767,32767
581500458,32767,32767,32767,32767,32767,32767
581505400,32767,32767,32767,32767,32767,32767
581510353,32767,32767,32767,32767,32767,-5
581515284,32767,32767,32767,32767,32767,32767
581520228,32767,32767,32767,32767,32767,32767
581525170,32767,32767,32767,-9,32767,32767
581530111,32767,32767,32767,32767,32767,32767
581535052,32767,32767,32767,32767,32767,32767
581539994,32767,32767,32767,32767,32767,32767
581544936,32767,32767,32767,32767,32767,-32
581549881,32767,32767,32767,32767,32767,32767
581554820,32767,32767,32767,32767,32767,32767
581559770,32767,32767,32767,32767,32767,32767
581564704,32767,32767,32767,32767,32767,32767
581569645,32767,32767,32767,32767,32767,32767
581574592,32767,32767,32767,32767,32767,32767
581579529,32767,32767,32767,32767,32767,32767
581584480,32767,32767,32767,32767,-14,-42
581589413,32767,32767,32767,32767,32767,32767
581594355,32767,32767,32767,32767,32767,32767
581599297,32767,32767,32767,32767,32767,32767
581604240,32767,32767,32767,32767,32767,32767
581609181,32767,32767,32767,32767,32767,32767
581614123,32767,32767,32767,-33,32767,-40
581619065,32767,32767,32767,32767,32767,32767
581624006,32767,32767,32767,32767,32767,32767
581628963,32767,32767,32767,32767,32767,32767
581633890,32767,32767,32767,32767,32767,32767
581638832,32767,32767,32767,32767,32767,32767
581643779,32767,32767,32767,32767,32767,1
581648716,32767,32767,32767,32767,32767,32767
581653658,32767,32767,32767,32767,32767,32767
581658600,32767,32767,32767,-43,32767,32767
581663542,32767,32767,32767,32767,32767,32767
581668486,32767,32767,32767,32767,32767,32767
581673426,32767,32767,32767,32767,32767,32767
581678368,32767,32767,32767,32767,32767,-24
581683309,32767,32767,32767,32767,-1,32767
581688251,32767,32767,32767,32767,32767,32767
581693193,32767,32767,32767,32767,32767,32767
581698146,32767,32767,32767,32767,32767,32767
581703077,32767,32767,32767,32767,32767,32767
581708019,32767,32767,32767,32767,32767,32767
581712961,32767,32767,32767,32767,32767,-30
581717903,32767,32767,32767,32767,32767,32767
581722848,32767,32767,32767,32767,32767,32767
581727789,32767,32767,32767,32767,32767,32767
581732728,32767,32767,32767,32767,32767,32767
581737671,32767,32767,32767,32767,32767,32767
581742612,32767,32767,32767,-17,32767,-15
581747554,32767,32767,32767,32767,32767,32767
581752496,32767,32767,32767,32767,32767,32767
581757438,32767,32767,32767,32767,32767,32767
581762380,32767,32767,32767,32767,32767,32767
581767322,32767,32767,32767,32767,32767,32767
581772264,32767,32767,32767,32767,32767,32767
581777206,32767,32767,32767,32767,32767,32767
581782163,32767,32767,32767,32767,32767,32767
581787090,32767,32767,32767,-30,-40,-30
581792032,32767,32767,32767,32767,32767,32767
581801921,32767,32767,32767,32767,32767,32767
581806857,32767,32767,32767,32767,32767,32767
581811799,32767,32767,32767,32767,32767,-17
581816741,32767,32767,32767,32767,32767,32767
581821683,32767,32767,32767,32767,32767,32767
581826625,32767,32767,32767,32767,32767,32767
581831567,32767,32767,32767,32767,32767,32767
581836509,32767,32767,32767,32767,32767,32767
581841451,32767,32767,32767,32767,32767,32767
581846395,32767,32767,32767,32767,32767,-34
581851334,32767,32767,32767,32767,32767,32767
581856277,32767,32767,32767,32767,32767,32767
581861218,32767,32767,32767,32767,32767,32767
581866162,32767,32767,32767,32767,32767,32767
581871102,32767,32767,32767,-5,32767,32767
581876044,32767,32767,32767,32767,32767,-18
581880986,32767,32767,32767,32767,32767,32767
581885928,32767,32767,32767,32767,32767,32767
581890870,32767,32767,32767,32767,32767,32767
581895812,32767,32767,32767,32767,32767,32767
581900753,32767,32767,32767,32767,32767,32767
581905697,32767,32767,32767,32767,32767,32767
581910670,32767,32767,32767,32767,32767,32767
581915581,32767,32767,32767,-16,32767,-29
581920521,32767,32767,32767,32767,32767,32767
581925463,32767,32767,32767,32767,32767,32767
581930405,32767,32767,32767,32767,32767,32767
581935347,32767,32767,32767,32767,32767,32767
581940289,32767,32767,32767,32767,32767,32767
581945230,32767,32767,32767,32767,32767,32767
581950172,32767,32767,32767,32767,32767,-36
581955115,32767,32767,32767,32767,32767,32767
581960056,32767,32767,32767,32767,32767,32767
581965004,32767,32767,32767,32767,32767,32767
581969940,32767,32767,32767,32767,32767,32767
581974885,32767,32767,32767,32767,32767,32767
581979825,32767,32767,32767,32767,32767,32767
581984766,32767,32767,32767,32767,32767,-20
581989708,32767,32767,32767,32767,32767,32767
581994650,32767,32767,32767,32767,32767,32767
581999597,32767,32767,32767,10,-7,32767
582004533,32767,32767,32767,32767,32767,32767
582009475,32767,32767,32767,32767,32767,32767
582014419,32767,32767,32767,32767,32767,-29
582019359,32767,32767,32767,32767,32767,32767
582024301,32767,32767,32767,32767,32767,32767
582029243,32767,32767,32767,32767,32767,32767
582034185,32767,32767,32767,32767,32767,32767
582039127,32767,32767,32767,32767,32767,32767
582044068,32767,32767,32767,-1,32767,32767
582049011,32767,32767,32767,32767,32767,0
582053952,32767,32767,32767,32767,32767,32767
582058896,32767,32767,32767,32767,32767,32767
582063836,32767,32767,32767,32767,32767,32767
582068778,32767,32767,32767,32767,32767,32767
582073720,32767,32767,32767,32767,32767,32767
582078662,32767,32767,32767,32767,32767,32767
582083604,32767,32767,32767,32767,32767,-18
582088546,32767,32767,32767,32767,32767,32767
582093488,32767,32767,32767,32767,32767,32767
582098429,32767,32767,32767,32767,32767,32767
582103371,32767,32767,32767,32767,32767,32767
582108313,32767,32767,32767,32767,32767,-10
582113255,32767,32767,32767,32767,32767,32767
582118197,32767,32767,32767,32767,32767,32767
582123139,32767,32767,32767,32767,32767,32767
582128084,32767,32767,32767,32767,32767,32767
582133023,32767,32767,32767,-25,32767,32767
582137965,32767,32767,32767,32767,32767,32767
582142907,32767,32767,32767,32767,-39,-19
582147849,32767,32767,32767,32767,32767,32767
582152791,32767,32767,32767,32767,32767,32767
582157740,32767,32767,32767,32767,32767,32767
582162675,32767,32767,32767,32767,-36,32767
582167616,32767,32767,32767,32767,32767,32767
582172559,32767,32767,32767,32767,32767,32767
582177520,32767,32767,32767,-38,32767,32767
582182443,32767,32767,32767,32767,32767,-5
582187384,32767,32767,32767,32767,32767,32767
582192338,32767,32767,32767,32767,32767,32767
582197268,32767,32767,32767,32767,32767,32767
582202210,32767,32767,32767,32767,32767,32767
582207152,32767,32767,32767,32767,32767,32767
582212093,32767,32767,32767,32767,32767,-25
582217035,32767,32767,32767,32767,32767,32767
582221977,32767,32767,32767,32767,32767,32767
582226919,32767,32767,32767,32767,32767,32767
582231861,32767,32767,32767,32767,32767,32767
582236805,32767,32767,32767,32767,32767,32767
582241745,32767,32767,32767,32767,32767,32767
582246687,32767,32767,32767,32767,32767,-36
582251629,32767,32767,32767,32767,32767,32767
582256571,32767,32767,32767,32767,32767,32767
582261512,32767,32767,32767,-10,32767,32767
582266455,32767,32767,32767,32767,32767,32767
582271396,32767,32767,32767,32767,32767,32767
582276342,32767,32767,32767,32767,32767,32767
582281280,32767,32767,32767,32767,-20,-27
582286222,32767,32767,32767,32767,32767,32767
582291164,32767,32767,32767,32767,32767,32767
582296106,32767,32767,32767,32767,32767,32767
582301048,32767,32767,32767,32767,32767,32767
582305990,32767,32767,32767,-23,32767,32767
582310931,32767,32767,32767,32767,32767,-21
582315873,32767,32767,32767,32767,32767,32767
582320815,32767,32767,32767,32767,-18,32767
582325757,32767,32767,32767,32767,32767,32767
582330699,32767,32767,32767,32767,32767,32767
582335641,32767,32767,32767,32767,32767,32767
582340583,32767,32767,32767,32767,32767,32767
582345525,32767,32767,32767,32767,32767,32767
582350467,32767,32767,32767,32767,32767,32767
582355416,32767,32767,32767,32767,32767,-40
582360351,32767,32767,32767,32767,32767,32767
582365292,32767,32767,32767,32767,32767,32767
582370234,32767,32767,32767,32767,32767,32767
582375176,32767,32767,32767,32767,32767,32767
582380135,32767,32767,32767,32767,32767,32767
582385060,32767,32767,32767,32767,32767,-31
582390004,32767,32767,32767,32767,32767,32767
582394945,32767,32767,32767,-45,32767,32767
582399886,32767,32767,32767,32767,32767,32767
582404828,32767,32767,32767,32767,32767,32767
582409776,32767,32767,32767,32767,32767,32767
582414712,32767,32767,32767,32767,32767,-43
582419653,32767,32767,32767,32767,32767,32767
582424595,32767,32767,32767,32767,32767,32767
582429537,32767,32767,32767,32767,32767,32767
582434483,32767,32767,32767,-9,32767,32767
582439421,32767,32767,32767,32767,-6,32767
582444363,32767,32767,32767,32767,32767,-15
582449306,32767,32767,32767,32767,32767,32767
582454247,32767,32767,32767,32767,32767,32767
582459188,32767,32767,32767,32767,-3,32767
582464130,32767,32767,32767,32767,32767,32767
582469072,32767,32767,32767,32767,32767,32767
582474016,32767,32767,32767,32767,32767,32767
582478957,32767,32767,32767,32767,32767,32767
582483898,32767,32767,32767,32767,32767,-20
582488840,32767,32767,32767,32767,32767,32767
582493782,32767,32767,32767,32767,32767,32767
582498724,32767,32767,32767,32767,32767,32767
582503666,32767,32767,32767,32767,32767,32767
582508608,32767,32767,32767,32767,32767,32767
582513551,32767,32767,32767,32767,32767,-6
582518492,32767,32767,32767,32767,32767,32767
582523433,32767,32767,32767,-33,32767,32767
582528376,32767,32767,32767,32767,32767,32767
582533317,32767,32767,32767,32767,32767,32767
582538259,32767,32767,32767,32767,32767,32767
582543202,32767,32767,32767,32767,32767,32767
582548143,32767,32767,32767,32767,32767,32767
582553085,32767,32767,32767,32767,32767,-11
582558026,32767,32767,32767,32767,32767,32767
582562969,32767,32767,32767,6,32767,32767
582567910,32767,32767,32767,32767,32767,32767
582572853,32767,32767,32767,32767,32767,32767
582577795,32767,32767,32767,32767,32767,-3
