timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
607988828,607871489,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
608118961,607997159,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
608299194,608178665,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
608379186,608259703,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
608499671,608380663,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
608619702,608500051,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608749742,608630203,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608879960,608755743,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609000259,608879779,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609120616,608998651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609291068,609171443,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609370905,609251937,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609501009,609376573,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609611589,609490671,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609741291,609621673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609871369,609748963,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609991587,609870709,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610111723,609987689,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610292051,610167111,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610372222,610247971,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610492485,610371665,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610602516,610480465,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610733044,610611825,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610862934,610738455,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610983388,610858913,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611103528,610979857,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611273613,611148681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611363754,611244865,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611493941,611374451,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611614382,611489157,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611744563,611623651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611874435,611749095,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611994644,611873663,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612105198,611987781,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612295089,612170271,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612375160,612250161,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612495415,612372201,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612605738,612488671,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612745745,612621377,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612875980,612751191,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612996175,612871323,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613116852,612991265,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613286553,613169713,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613366845,613246703,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613496962,613371973,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613617081,613491679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613747408,613623653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613857430,613736675,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613987631,613864793,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614107786,613984501,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614268104,614147663,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614368259,614241657,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614498522,614373597,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614618984,614500051,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614739087,614620665,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614869474,614749707,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614989191,614868657,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615119377,614999821,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615289628,615166681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615359911,615238889,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615490147,615364985,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615610604,615486641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615740323,615615519,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615860540,615738681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615990690,615866893,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616121189,615997407,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616291124,616167557,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616371521,616246949,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616491460,616366927,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616621329,616496883,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616741876,616622497,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616872237,616747365,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616982528,616862653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617122415,616999171,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617292917,617173905,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617372754,617249703,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617482961,617364203,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
