timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
593498696,593498279,0.5961328,-0.8787613,-10.097856
593503716,593503287,0.4294325,-0.9986037,-10.61503
593508864,593508301,0.52355385,-1.1299385,-10.075032
593513853,593513304,0.61681974,-1.102178,-10.335188
593518781,593518312,0.66983324,-1.0230483,-10.031898
593523756,593523320,0.50240695,-0.91521174,-10.387833
593528788,593528329,0.6935024,-1.0302862,-10.407801
593533809,593533337,0.65981084,-0.64683354,-10.84375
593538850,593538345,0.62690514,-1.1471983,-10.600757
593543903,593543354,0.65248066,-0.47202274,-11.135608
593548784,593548362,0.5241148,-1.466594,-10.71209
593553804,593553371,0.7540267,-0.80875415,-11.334328
593558829,593558379,0.4039792,-1.7141048,-10.424577
593563821,593563387,0.30027246,-0.7257126,-10.817135
593568824,593568396,0.31252497,-1.4464195,-9.850922
593573859,593573404,0.2555785,-0.7295637,-10.191726
593578962,593578412,0.44912714,-1.2711831,-9.675351
593583848,593583421,0.61767983,-0.8476715,-9.726934
593588857,593588430,0.38840607,-1.059685,-9.393316
593593874,593593438,0.50345653,-1.0530463,-9.460897
593598888,593598446,0.12793307,-0.62369585,-9.557694
593603906,593603454,0.73237264,-1.2716756,-9.435097
593608911,593608463,0.32240635,-0.39991367,-9.602902
593614003,593613472,1.0260711,-1.4466205,-9.239258
593619012,593618479,0.4578051,-0.29910406,-9.9517
593623950,593623488,0.73689777,-1.4260297,-9.649037
593628999,593628496,0.29277766,-0.17236705,-10.833543
593634075,593633504,0.65123254,-1.3433369,-10.170816
593638982,593638513,0.5135261,-0.33850476,-11.033224
593644010,593643521,0.7204448,-1.2214558,-10.488322
593648953,593648530,0.58940774,-0.4596425,-11.2639675
593653954,593653537,0.52376163,-1.3343216,-10.852094
593658965,593658546,0.41121083,-0.65958697,-11.696476
593663977,593663554,-0.018902823,-1.2990475,-11.238465
593668996,593668562,0.14221255,-0.6341627,-11.6911125
593674029,593673571,-0.31589678,-1.182439,-11.149297
593679096,593678579,0.34893394,-0.74895436,-11.55852
593684000,593683587,-0.010552848,-1.5668011,-11.041914
593689009,593688596,0.16893345,-0.51390296,-10.95189
593694024,593693604,0.01824085,-1.1051432,-10.536831
593699023,593698612,0.34414074,-0.6366745,-10.628853
593704072,593703621,0.6788079,-1.110594,-10.524616
593709165,593708629,0.41707712,-0.65136045,-10.401408
593714151,593713643,0.71345276,-0.6913595,-10.55869
593719133,593718648,0.32799032,-0.6702061,-10.35032
593724141,593723654,0.6234468,-0.6836629,-10.772604
593729141,593728662,0.11171432,-1.0252239,-11.042992
593734092,593733671,0.40501612,-0.6303299,-11.78395
593739106,593738679,-0.0054862434,-1.6508968,-11.304777
593744155,593743687,0.26020768,-0.7230175,-11.787564
593749110,593748696,-0.10925566,-1.8054154,-10.678468
593754111,593753704,0.16100498,-0.6603483,-11.528614
593759118,593758712,-0.124852456,-1.7909386,-10.660111
593764131,593763721,0.3044506,-0.5756438,-11.606004
593769151,593768729,0.22156014,-1.5292528,-11.084903
593774166,593773738,0.584183,-0.59077066,-11.300508
593779279,593778746,0.18475549,-1.3734121,-10.347164
593784163,593783754,0.4634041,-0.89296234,-10.149038
593789286,593788767,0.22549576,-1.3829935,-9.570999
593794223,593793771,0.81287116,-0.6269972,-9.221089
593799212,593798779,0.3295465,-1.3631629,-9.358607
593804212,593803787,0.46921515,-0.8142263,-9.729102
593809307,593808795,0.3091026,-1.7479938,-10.535546
593814356,593813804,0.3190801,-1.0467367,-10.331139
593819270,593818812,0.5254592,-1.7187937,-10.408388
593824241,593823820,0.33112815,-0.9467271,-10.535968
593829316,593828839,0.3104284,-1.1370525,-10.918392
593834264,593833837,0.076795824,-0.918378,-11.506158
593839302,593838846,0.09262647,-1.3725907,-12.150651
593844360,593843854,0.2802311,-1.4059465,-12.179412
593849341,593848862,0.38145122,-1.097511,-12.085859
593854285,593853870,0.30751643,-1.13845,-11.392885
593859295,593858880,0.25572297,-0.47587827,-11.673148
593864303,593863887,0.18382828,-0.90233076,-11.022536
593869303,593868895,0.3537187,-0.11536877,-11.369558
593874333,593873904,0.48036066,-0.8433484,-10.832222
593879340,593878912,0.5941076,-0.46322328,-11.164309
593884327,593883920,0.57615125,-1.0663667,-10.616617
593889481,593888928,0.5712094,-0.7080504,-10.719013
593894365,593893937,0.2769907,-1.2082715,-10.179888
593899372,593898945,0.65435994,-0.4231639,-10.233357
