timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
566747179,566746094,59.39622249742564,24.66057360689407,30.622944,42.658455,0.06750712,0.39101118,0.58471197,nan,2,2,0,0
566757247,566756114,59.39622249613272,24.660573606715072,30.624146,42.659657,0.06750712,0.39134496,0.58488625,nan,2,2,0,0
566767118,566766132,59.39622249483978,24.66057360627706,30.625378,42.66089,0.06750712,0.39168215,0.58506185,nan,2,2,0,0
566777479,566776152,59.39622249357688,24.66057360545368,30.626648,42.66216,0.06750712,0.39202282,0.5852387,nan,2,2,0,0
566787175,566786173,59.39622249237831,24.66057360438392,30.627947,42.663456,0.06750712,0.39236698,0.58541685,nan,2,2,0,0
566797257,566796190,59.39622249117758,24.660573602928793,30.62927,42.66478,0.06750712,0.39271468,0.5855963,nan,2,2,0,0
566807124,566806209,59.39622249000472,24.660573601164106,30.630621,42.66613,0.06750712,0.3930659,0.5857771,nan,2,2,0,0
566817274,566816228,59.39622248886833,24.66057359923306,30.632118,42.66763,0.06750712,0.3934207,0.58587795,nan,2,2,0,0
566827288,566826248,59.39622248777052,24.660573596914542,30.633642,42.66915,0.06750712,0.39377907,0.5860609,nan,2,2,0,0
566837272,566836267,59.39622248671561,24.660573594273828,30.635197,42.670708,0.06750712,0.39414108,0.5862452,nan,2,2,0,0
566847363,566846286,59.396222485645666,24.660573591447804,30.63679,42.6723,0.06750712,0.39450672,0.5864308,nan,2,2,0,0
566858075,566856306,59.39622248389818,24.660573593509415,30.63777,42.668648,0.06750712,0.3905355,0.58452916,nan,2,2,0,0
566867416,566866325,59.39622248217428,24.66057359529095,30.6388,42.669678,0.06750712,0.39086446,0.584702,nan,2,2,0,0
566877401,566876345,59.39622248046112,24.66057359677977,30.640001,42.67088,0.06750712,0.39119685,0.5848006,nan,2,2,0,0
566887273,566886363,59.396222478855144,24.66057359779689,30.641232,42.67211,0.06750712,0.39153263,0.58497554,nan,2,2,0,0
566897351,566896382,59.39622247726848,24.660573598485495,30.642504,42.67338,0.06750712,0.39187193,0.5851518,nan,2,2,0,0
566907375,566906402,59.396222475683956,24.66057359874873,30.64382,42.674698,0.06750712,0.39221466,0.58532935,nan,2,2,0,0
566917467,566916421,59.396222474215215,24.660573598765577,30.645172,42.67605,0.06750712,0.3925609,0.5855082,nan,2,2,0,0
566927551,566926440,59.39622247274218,24.660573598420218,30.64656,42.677437,0.06750712,0.3929107,0.5856884,nan,2,2,0,0
566937582,566936459,59.39622247126272,24.660573597660015,30.647991,42.67887,0.06750712,0.39326403,0.5858699,nan,2,2,0,0
566947535,566946478,59.396222469858294,24.660573596623948,30.64957,42.68045,0.06750712,0.39362097,0.5859709,nan,2,2,0,0
566957533,566956497,59.396222468498905,24.660573595217254,30.651175,42.682053,0.06750712,0.3939815,0.5861546,nan,2,2,0,0
566967511,566966517,59.3962224671824,24.66057359350732,30.652807,42.683685,0.06750712,0.39434567,0.58633953,nan,2,2,0,0
566978234,566976539,59.39622246524194,24.660573597569467,30.653881,42.68012,0.06750712,0.39040253,0.5844496,nan,2,2,0,0
566987466,566986556,59.39622246336367,24.66057360122309,30.654995,42.681232,0.06750712,0.3907303,0.58462185,nan,2,2,0,0
566997789,566996574,59.39622246142965,24.66057360451661,30.656174,42.68241,0.06750712,0.39106146,0.5847954,nan,2,2,0,0
567007771,567006593,59.39622245945703,24.660573607530054,30.657516,42.683754,0.06750712,0.39139608,0.58489424,nan,2,2,0,0
567017934,567016613,59.396222457372915,24.66057361000441,30.658901,42.68514,0.06750712,0.39173412,0.58506995,nan,2,2,0,0
567027726,567026637,59.396222455177316,24.660573612059704,30.660326,42.68656,0.06750712,0.39207566,0.585247,nan,2,2,0,0
567037656,567036651,59.396222452885205,24.660573614190806,30.66177,42.688007,0.06750712,0.39242068,0.58542526,nan,2,2,0,0
567047846,567046670,59.39622245086328,24.660573616100795,30.663284,42.68952,0.06750712,0.39276925,0.5856049,nan,2,2,0,0
567057643,567056689,59.396222448807045,24.66057361709264,30.66482,42.691055,0.06750712,0.39312136,0.5857858,nan,2,2,0,0
567067757,567066709,59.396222446941636,24.660573617785463,30.666386,42.692623,0.06750712,0.39347708,0.5859681,nan,2,2,0,0
