timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
573418715,32767,32767,32767,32767,4,32767
573423725,32767,32767,32767,32767,32767,1
573428734,32767,32767,32767,-16,32767,32767
573433743,32767,32767,32767,32767,32767,32767
573438755,32767,32767,32767,32767,32767,32767
573443767,32767,32767,32767,32767,32767,32767
573448772,32767,32767,32767,32767,32767,32767
573453781,32767,32767,32767,32767,32767,-25
573458791,32767,32767,32767,32767,2,32767
573463800,32767,32767,32767,32767,32767,32767
573468810,32767,32767,32767,32767,32767,32767
573473832,32767,32767,32767,-33,32767,32767
573478829,32767,32767,32767,32767,32767,32767
573483838,32767,32767,32767,32767,32767,-13
573488848,32767,32767,32767,32767,32767,32767
573493857,32767,32767,32767,32767,32767,32767
573498873,32767,32767,32767,32767,32767,32767
573503876,32767,32767,32767,32767,32767,32767
573508885,32767,32767,32767,32767,32767,32767
573513895,32767,32767,32767,32767,32767,2
573518905,32767,32767,32767,32767,32767,32767
573523918,32767,32767,32767,32767,32767,32767
573528923,32767,32767,32767,32767,32767,32767
573533939,32767,32767,32767,32767,32767,32767
573538942,32767,32767,32767,32767,32767,32767
573543952,32767,32767,32767,32767,32767,32767
573548962,32767,32767,32767,32767,32767,-39
573553971,32767,32767,32767,32767,32767,32767
573558980,32767,32767,32767,-19,32767,32767
573563989,32767,32767,32767,32767,32767,32767
573568999,32767,32767,32767,32767,32767,32767
573574009,32767,32767,32767,32767,32767,32767
573579018,32767,32767,32767,32767,-2,32767
573584027,32767,32767,32767,32767,32767,-30
573589037,32767,32767,32767,32767,32767,32767
573594047,32767,32767,32767,32767,32767,32767
573599056,32767,32767,32767,32767,-2,32767
573604065,32767,32767,32767,-32,32767,32767
573609075,32767,32767,32767,32767,32767,32767
573614087,32767,32767,32767,32767,32767,-2
573619094,32767,32767,32767,32767,32767,32767
573624103,32767,32767,32767,32767,32767,32767
573629113,32767,32767,32767,32767,32767,32767
573634122,32767,32767,32767,32767,32767,32767
573639132,32767,32767,32767,32767,32767,32767
573644141,32767,32767,32767,32767,32767,32767
573649151,32767,32767,32767,32767,32767,32767
573654160,32767,32767,32767,32767,32767,32767
573659169,32767,32767,32767,32767,32767,32767
573664179,32767,32767,32767,32767,32767,-23
573669188,32767,32767,32767,32767,32767,32767
573674198,32767,32767,32767,32767,32767,32767
573679207,32767,32767,32767,32767,32767,32767
573684217,32767,32767,32767,32767,32767,32767
573689226,32767,32767,32767,-21,32767,-32
573694236,32767,32767,32767,32767,32767,32767
573699245,32767,32767,32767,32767,32767,32767
573704258,32767,32767,32767,32767,32767,32767
573709264,32767,32767,32767,32767,32767,32767
573714273,32767,32767,32767,32767,32767,32767
573719283,32767,32767,32767,32767,-4,-29
573724292,32767,32767,32767,32767,32767,32767
573729302,32767,32767,32767,32767,32767,32767
573734311,32767,32767,32767,-41,32767,32767
573739321,32767,32767,32767,32767,32767,32767
573744330,32767,32767,32767,32767,32767,-15
573749340,32767,32767,32767,32767,32767,32767
573754349,32767,32767,32767,32767,32767,32767
573759359,32767,32767,32767,32767,-5,32767
573764368,32767,32767,32767,32767,32767,32767
573769378,32767,32767,32767,32767,32767,32767
573774387,32767,32767,32767,32767,32767,32767
573779396,32767,32767,32767,32767,32767,32767
573784406,32767,32767,32767,32767,32767,32767
573789415,32767,32767,32767,32767,32767,-6
573794425,32767,32767,32767,32767,32767,32767
573799434,32767,32767,32767,32767,32767,32767
573804444,32767,32767,32767,32767,32767,32767
573809453,32767,32767,32767,32767,32767,32767
573814463,32767,32767,32767,32767,32767,-26
573819472,32767,32767,32767,-25,32767,32767
573824482,32767,32767,32767,32767,32767,32767
573829491,32767,32767,32767,32767,32767,32767
573834500,32767,32767,32767,32767,32767,32767
573839510,32767,32767,32767,32767,32767,32767
573844520,32767,32767,32767,32767,32767,32767
573849529,32767,32767,32767,32767,32767,32767
573854538,32767,32767,32767,32767,32767,-17
573859548,32767,32767,32767,6,32767,32767
573864557,32767,32767,32767,32767,32767,32767
573869567,32767,32767,32767,32767,32767,32767
573874576,32767,32767,32767,32767,32767,32767
573879586,32767,32767,32767,32767,-5,32767
573884595,32767,32767,32767,32767,32767,-20
573889606,32767,32767,32767,32767,32767,32767
573894614,32767,32767,32767,32767,32767,32767
573899623,32767,32767,32767,32767,-8,32767
573904634,32767,32767,32767,32767,32767,32767
573909643,32767,32767,32767,32767,32767,32767
573914652,32767,32767,32767,32767,32767,32767
573919661,32767,32767,32767,32767,32767,-28
573924671,32767,32767,32767,32767,32767,32767
573929680,32767,32767,32767,32767,32767,32767
573934690,32767,32767,32767,32767,32767,32767
573939704,32767,32767,32767,32767,32767,32767
573944709,32767,32767,32767,32767,32767,32767
573949718,32767,32767,32767,-30,32767,32767
573954728,32767,32767,32767,32767,32767,-19
573959737,32767,32767,32767,32767,32767,32767
573964747,32767,32767,32767,32767,32767,32767
573969756,32767,32767,32767,32767,32767,32767
573974766,32767,32767,32767,32767,32767,32767
573979781,32767,32767,32767,32767,32767,32767
573984784,32767,32767,32767,32767,32767,32767
573989794,32767,32767,32767,5,32767,-38
573994803,32767,32767,32767,32767,32767,32767
573999813,32767,32767,32767,32767,32767,32767
574004829,32767,32767,32767,32767,32767,32767
574009832,32767,32767,32767,32767,32767,32767
574014841,32767,32767,32767,32767,32767,-33
574019851,32767,32767,32767,32767,-8,32767
574024860,32767,32767,32767,32767,32767,32767
574029869,32767,32767,32767,32767,32767,32767
574034879,32767,32767,32767,32767,32767,32767
574039888,32767,32767,32767,32767,32767,32767
574044898,32767,32767,32767,32767,32767,32767
574049907,32767,32767,32767,32767,32767,32767
574054917,32767,32767,32767,32767,32767,-11
574059926,32767,32767,32767,32767,-11,32767
574064936,32767,32767,32767,32767,32767,32767
574069952,32767,32767,32767,32767,32767,32767
574074960,32767,32767,32767,32767,32767,32767
574079964,32767,32767,32767,-32,32767,32767
574084973,32767,32767,32767,32767,32767,-11
574089983,32767,32767,32767,32767,32767,32767
574094993,32767,32767,32767,32767,32767,32767
574100002,32767,32767,32767,32767,32767,32767
574105011,32767,32767,32767,32767,32767,32767
574115030,32767,32767,32767,32767,32767,32767
574120040,32767,32767,32767,-1,32767,32767
574125049,32767,32767,32767,32767,32767,32767
574130060,32767,32767,32767,32767,32767,-19
574135068,32767,32767,32767,32767,32767,32767
574140078,32767,32767,32767,32767,32767,32767
574145087,32767,32767,32767,32767,32767,32767
574150096,32767,32767,32767,32767,32767,32767
574155106,32767,32767,32767,32767,32767,-13
574160115,32767,32767,32767,32767,32767,32767
574165128,32767,32767,32767,32767,32767,32767
574170134,32767,32767,32767,32767,32767,32767
574175144,32767,32767,32767,32767,32767,32767
574180157,32767,32767,32767,32767,-11,32767
574185163,32767,32767,32767,32767,32767,-20
574190172,32767,32767,32767,32767,32767,32767
574195181,32767,32767,32767,32767,32767,32767
574200191,32767,32767,32767,32767,-14,32767
574205200,32767,32767,32767,32767,32767,32767
574210210,32767,32767,32767,-37,32767,32767
574215220,32767,32767,32767,32767,32767,32767
574220229,32767,32767,32767,32767,32767,32767
574225238,32767,32767,32767,32767,32767,32767
574230248,32767,32767,32767,32767,32767,32767
574235257,32767,32767,32767,32767,32767,32767
574240267,32767,32767,32767,32767,32767,32767
574245276,32767,32767,32767,32767,32767,32767
574250286,32767,32767,32767,-4,32767,-41
574255295,32767,32767,32767,32767,32767,-4
574260304,32767,32767,32767,32767,32767,32767
574265314,32767,32767,32767,32767,32767,32767
574270323,32767,32767,32767,32767,32767,32767
574275333,32767,32767,32767,32767,32767,32767
574280342,32767,32767,32767,32767,32767,32767
574285352,32767,32767,32767,32767,32767,32767
574290362,32767,32767,32767,32767,32767,-32
574295372,32767,32767,32767,32767,32767,32767
574300381,32767,32767,32767,32767,32767,32767
574305390,32767,32767,32767,32767,32767,32767
574310399,32767,32767,32767,32767,32767,32767
574315409,32767,32767,32767,32767,32767,32767
574320418,32767,32767,32767,32767,-16,32767
574325427,32767,32767,32767,32767,32767,-31
574330445,32767,32767,32767,32767,32767,32767
574335454,32767,32767,32767,32767,32767,32767
574340456,32767,32767,32767,-40,32767,32767
574345465,32767,32767,32767,32767,32767,32767
574350475,32767,32767,32767,32767,32767,32767
574355484,32767,32767,32767,32767,32767,32767
574360494,32767,32767,32767,32767,-16,-1
574365503,32767,32767,32767,32767,32767,32767
574370513,32767,32767,32767,32767,32767,32767
574375522,32767,32767,32767,32767,32767,32767
574380531,32767,32767,32767,-7,32767,32767
574385541,32767,32767,32767,32767,32767,32767
574390550,32767,32767,32767,32767,32767,-38
574395560,32767,32767,32767,32767,32767,32767
574400569,32767,32767,32767,32767,32767,32767
574405579,32767,32767,32767,32767,32767,32767
574410588,32767,32767,32767,32767,32767,32767
574415598,32767,32767,32767,32767,32767,32767
574420607,32767,32767,32767,32767,32767,-38
574425616,32767,32767,32767,32767,32767,32767
574430626,32767,32767,32767,32767,32767,32767
574435635,32767,32767,32767,32767,32767,32767
574440645,32767,32767,32767,32767,32767,32767
574445654,32767,32767,32767,32767,32767,32767
574450664,32767,32767,32767,32767,32767,32767
574455677,32767,32767,32767,32767,32767,32767
574460683,32767,32767,32767,32767,32767,32767
574465692,32767,32767,32767,7,32767,-23
574470707,32767,32767,32767,32767,32767,32767
574475711,32767,32767,32767,32767,32767,32767
574480720,32767,32767,32767,32767,-19,32767
574485738,32767,32767,32767,32767,32767,32767
574490739,32767,32767,32767,32767,32767,-13
574495749,32767,32767,32767,32767,32767,32767
574500758,32767,32767,32767,32767,-19,32767
574505778,32767,32767,32767,32767,32767,32767
574510777,32767,32767,32767,-7,32767,32767
574515787,32767,32767,32767,32767,32767,32767
574520796,32767,32767,32767,32767,32767,32767
574525805,32767,32767,32767,32767,32767,-17
574530816,32767,32767,32767,32767,32767,32767
574535830,32767,32767,32767,32767,32767,32767
574540834,32767,32767,32767,32767,32767,32767
574545843,32767,32767,32767,32767,32767,32767
574550852,32767,32767,32767,32767,32767,1
574555862,32767,32767,32767,32767,32767,32767
574560871,32767,32767,32767,32767,32767,32767
574565881,32767,32767,32767,32767,32767,32767
574570890,32767,32767,32767,32767,32767,32767
574575900,32767,32767,32767,32767,32767,32767
574580909,32767,32767,32767,32767,32767,32767
574585918,32767,32767,32767,32767,32767,-2
574590928,32767,32767,32767,32767,32767,32767
574595937,32767,32767,32767,5,32767,32767
574600947,32767,32767,32767,32767,32767,32767
574605956,32767,32767,32767,32767,32767,32767
574610966,32767,32767,32767,32767,32767,32767
574615975,32767,32767,32767,32767,32767,32767
574620986,32767,32767,32767,32767,32767,32767
574625997,32767,32767,32767,32767,32767,32767
574631003,32767,32767,32767,32767,32767,-30
574636013,32767,32767,32767,32767,32767,32767
574641025,32767,32767,32767,-14,32767,32767
574646031,32767,32767,32767,32767,32767,32767
574651041,32767,32767,32767,32767,32767,32767
574656051,32767,32767,32767,32767,32767,-12
574661060,32767,32767,32767,32767,-21,32767
574666070,32767,32767,32767,32767,32767,32767
574671079,32767,32767,32767,32767,32767,32767
574676088,32767,32767,32767,32767,32767,32767
574681098,32767,32767,32767,32767,32767,-17
574686107,32767,32767,32767,32767,32767,32767
574691116,32767,32767,32767,32767,32767,32767
574696126,32767,32767,32767,32767,32767,32767
574701135,32767,32767,32767,32767,32767,32767
574706144,32767,32767,32767,32767,32767,32767
574711155,32767,32767,32767,32767,32767,32767
574716163,32767,32767,32767,32767,32767,32767
574721173,32767,32767,32767,32767,32767,32767
574726182,32767,32767,32767,2,32767,32767
574731192,32767,32767,32767,32767,32767,-31
574736201,32767,32767,32767,32767,32767,32767
574741210,32767,32767,32767,32767,32767,32767
574746220,32767,32767,32767,32767,32767,32767
574751229,32767,32767,32767,32767,32767,32767
574756239,32767,32767,32767,32767,32767,-29
574761248,32767,32767,32767,32767,-24,32767
574766257,32767,32767,32767,32767,32767,32767
574771267,32767,32767,32767,-18,32767,32767
574776276,32767,32767,32767,32767,32767,32767
574781285,32767,32767,32767,32767,32767,32767
574786295,32767,32767,32767,32767,32767,32767
574791304,32767,32767,32767,32767,32767,32767
574796314,32767,32767,32767,32767,32767,-3
574801323,32767,32767,32767,32767,32767,32767
574806333,32767,32767,32767,32767,32767,32767
574811342,32767,32767,32767,32767,32767,32767
574816353,32767,32767,32767,32767,32767,32767
574821361,32767,32767,32767,32767,32767,-39
574826370,32767,32767,32767,32767,32767,32767
574831379,32767,32767,32767,32767,32767,32767
574836389,32767,32767,32767,32767,32767,32767
574841398,32767,32767,32767,32767,32767,32767
574846408,32767,32767,32767,32767,32767,32767
574851417,32767,32767,32767,32767,32767,-36
574856427,32767,32767,32767,-4,32767,32767
574861436,32767,32767,32767,32767,-27,32767
574866445,32767,32767,32767,32767,32767,32767
574871454,32767,32767,32767,32767,32767,32767
574876464,32767,32767,32767,32767,32767,32767
574881473,32767,32767,32767,32767,32767,32767
574886483,32767,32767,32767,32767,32767,32767
574891492,32767,32767,32767,32767,32767,-26
574896501,32767,32767,32767,32767,32767,32767
574901511,32767,32767,32767,-20,32767,32767
574906520,32767,32767,32767,32767,32767,32767
574911530,32767,32767,32767,32767,32767,32767
574916539,32767,32767,32767,32767,32767,32767
574921548,32767,32767,32767,32767,32767,-27
574926558,32767,32767,32767,32767,32767,32767
574931567,32767,32767,32767,32767,32767,32767
574936577,32767,32767,32767,32767,32767,32767
574941586,32767,32767,32767,32767,32767,32767
574946595,32767,32767,32767,32767,32767,32767
574951606,32767,32767,32767,32767,32767,-14
574956614,32767,32767,32767,32767,32767,32767
574961624,32767,32767,32767,32767,32767,32767
574966638,32767,32767,32767,32767,32767,32767
574971643,32767,32767,32767,32767,32767,32767
574976655,32767,32767,32767,32767,32767,32767
574981661,32767,32767,32767,32767,32767,32767
574986671,32767,32767,32767,-7,32767,32767
574991690,32767,32767,32767,32767,32767,32767
574996689,32767,32767,32767,32767,32767,-18
575001699,32767,32767,32767,32767,32767,32767
575006708,32767,32767,32767,32767,32767,32767
575011719,32767,32767,32767,32767,32767,32767
575016727,32767,32767,32767,32767,32767,32767
575021737,32767,32767,32767,32767,32767,-29
575026752,32767,32767,32767,32767,32767,32767
575031756,32767,32767,32767,-23,32767,32767
575036771,32767,32767,32767,32767,32767,32767
575041774,32767,32767,32767,32767,32767,32767
575046784,32767,32767,32767,32767,32767,32767
575051793,32767,32767,32767,32767,32767,32767
575056802,32767,32767,32767,32767,32767,-19
575061814,32767,32767,32767,32767,32767,32767
575066827,32767,32767,32767,32767,32767,32767
575071831,32767,32767,32767,32767,32767,32767
575076840,32767,32767,32767,32767,-20,32767
575081850,32767,32767,32767,32767,32767,32767
575086861,32767,32767,32767,32767,32767,-36
575091868,32767,32767,32767,32767,32767,32767
575096882,32767,32767,32767,32767,32767,32767
575101887,32767,32767,32767,32767,32767,32767
575106901,32767,32767,32767,32767,32767,32767
575111906,32767,32767,32767,32767,32767,32767
575116915,32767,32767,32767,-9,32767,-17
575121925,32767,32767,32767,32767,32767,32767
575126943,32767,32767,32767,32767,32767,32767
575131944,32767,32767,32767,32767,32767,32767
575136953,32767,32767,32767,32767,32767,32767
575141962,32767,32767,32767,32767,32767,32767
575146972,32767,32767,32767,32767,32767,32767
575151982,32767,32767,32767,32767,32767,32767
575156991,32767,32767,32767,32767,32767,-16
575162000,32767,32767,32767,-29,32767,32767
575167009,32767,32767,32767,32767,32767,32767
575172020,32767,32767,32767,32767,32767,32767
575177030,32767,32767,32767,32767,32767,32767
575182038,32767,32767,32767,32767,32767,32767
575187047,32767,32767,32767,32767,32767,32767
575192057,32767,32767,32767,32767,32767,-42
575197066,32767,32767,32767,32767,32767,32767
575202076,32767,32767,32767,32767,32767,32767
575207085,32767,32767,32767,32767,32767,32767
575212094,32767,32767,32767,32767,32767,32767
575217104,32767,32767,32767,32767,-20,-17
575222113,32767,32767,32767,32767,32767,32767
575227132,32767,32767,32767,32767,32767,32767
575232132,32767,32767,32767,32767,32767,32767
575237141,32767,32767,32767,32767,-21,32767
575242151,32767,32767,32767,32767,32767,32767
575247160,32767,32767,32767,-14,32767,32767
575252170,32767,32767,32767,32767,32767,32767
575257179,32767,32767,32767,32767,32767,-20
575262188,32767,32767,32767,32767,32767,32767
575267198,32767,32767,32767,32767,32767,32767
575272210,32767,32767,32767,32767,32767,32767
575277222,32767,32767,32767,32767,32767,32767
575282226,32767,32767,32767,32767,32767,-4
575287236,32767,32767,32767,32767,32767,32767
575292245,32767,32767,32767,-32,32767,32767
575297256,32767,32767,32767,32767,32767,32767
575302264,32767,32767,32767,32767,32767,32767
575307273,32767,32767,32767,32767,32767,32767
575312283,32767,32767,32767,32767,32767,32767
575317292,32767,32767,32767,32767,32767,32767
575322301,32767,32767,32767,32767,32767,32767
575327311,32767,32767,32767,32767,32767,-28
575332320,32767,32767,32767,32767,32767,32767
575337330,32767,32767,32767,32767,32767,32767
575342339,32767,32767,32767,32767,32767,32767
575347350,32767,32767,32767,32767,32767,32767
575352358,32767,32767,32767,32767,32767,32767
575357367,32767,32767,32767,32767,-20,-12
575362377,32767,32767,32767,32767,32767,32767
575367386,32767,32767,32767,32767,32767,32767
575372396,32767,32767,32767,32767,32767,32767
575377405,32767,32767,32767,-18,32767,32767
575382414,32767,32767,32767,32767,32767,32767
575387424,32767,32767,32767,32767,32767,-30
575392433,32767,32767,32767,32767,32767,32767
575397443,32767,32767,32767,32767,-24,32767
575402455,32767,32767,32767,32767,32767,32767
575407462,32767,32767,32767,32767,32767,32767
575412471,32767,32767,32767,32767,32767,32767
575417480,32767,32767,32767,32767,32767,32767
575422490,32767,32767,32767,-32,32767,32767
575427499,32767,32767,32767,32767,32767,32767
575432508,32767,32767,32767,32767,32767,-40
575437518,32767,32767,32767,32767,32767,32767
575442528,32767,32767,32767,32767,32767,32767
575447537,32767,32767,32767,32767,32767,32767
575452546,32767,32767,32767,32767,32767,32767
575457555,32767,32767,32767,32767,32767,-31
575462565,32767,32767,32767,32767,32767,32767
575467574,32767,32767,32767,32767,32767,32767
575472584,32767,32767,32767,32767,32767,32767
575477593,32767,32767,32767,32767,32767,32767
575482602,32767,32767,32767,32767,32767,-15
575487619,32767,32767,32767,32767,32767,32767
575492621,32767,32767,32767,32767,32767,32767
575497637,32767,32767,32767,32767,32767,32767
575502643,32767,32767,32767,32767,32767,32767
575507650,32767,32767,32767,-20,32767,32767
575512660,32767,32767,32767,32767,32767,32767
575517669,32767,32767,32767,32767,-28,32767
575522678,32767,32767,32767,32767,32767,-15
575527688,32767,32767,32767,32767,32767,32767
575532697,32767,32767,32767,32767,32767,32767
575537706,32767,32767,32767,32767,-29,32767
575542715,32767,32767,32767,32767,32767,32767
575547725,32767,32767,32767,32767,32767,32767
575552734,32767,32767,32767,-39,32767,32767
575557745,32767,32767,32767,32767,32767,-27
575562753,32767,32767,32767,32767,32767,32767
575567767,32767,32767,32767,32767,32767,32767
575572784,32767,32767,32767,32767,32767,32767
575577782,32767,32767,32767,32767,32767,32767
575582791,32767,32767,32767,32767,32767,32767
575587800,32767,32767,32767,32767,32767,-30
575592810,32767,32767,32767,32767,32767,32767
575597826,32767,32767,32767,32767,32767,32767
575602828,32767,32767,32767,32767,32767,32767
575607838,32767,32767,32767,32767,32767,32767
575612847,32767,32767,32767,32767,32767,32767
575617857,32767,32767,32767,32767,32767,32767
575622866,32767,32767,32767,32767,32767,-7
575627875,32767,32767,32767,32767,32767,32767
575632885,32767,32767,32767,32767,32767,32767
575637894,32767,32767,32767,-20,32767,32767
575642904,32767,32767,32767,32767,32767,32767
575647913,32767,32767,32767,32767,32767,32767
575652923,32767,32767,32767,32767,32767,-1
575657932,32767,32767,32767,32767,-31,32767
575662942,32767,32767,32767,32767,32767,32767
575667951,32767,32767,32767,32767,32767,32767
575672961,32767,32767,32767,32767,32767,32767
575677970,32767,32767,32767,10,32767,32767
575682979,32767,32767,32767,32767,32767,32767
575687988,32767,32767,32767,32767,32767,32767
575692998,32767,32767,32767,32767,32767,-11
575698007,32767,32767,32767,32767,-32,32767
575703017,32767,32767,32767,32767,32767,32767
575708026,32767,32767,32767,32767,32767,32767
575713036,32767,32767,32767,32767,32767,32767
575718045,32767,32767,32767,32767,32767,32767
575723054,32767,32767,32767,32767,32767,-12
575728064,32767,32767,32767,32767,32767,32767
575733073,32767,32767,32767,32767,32767,32767
575738083,32767,32767,32767,32767,32767,32767
575743092,32767,32767,32767,32767,32767,32767
575748102,32767,32767,32767,32767,32767,32767
575753111,32767,32767,32767,32767,32767,-37
575758120,32767,32767,32767,32767,32767,32767
575763130,32767,32767,32767,32767,32767,32767
575768139,32767,32767,32767,-28,32767,32767
575773149,32767,32767,32767,32767,32767,32767
575778158,32767,32767,32767,32767,32767,32767
575783167,32767,32767,32767,32767,32767,32767
575788177,32767,32767,32767,32767,32767,32767
575793187,32767,32767,32767,32767,32767,-41
575798196,32767,32767,32767,32767,32767,32767
575803205,32767,32767,32767,32767,32767,32767
575808215,32767,32767,32767,5,32767,32767
575813224,32767,32767,32767,32767,32767,32767
575818233,32767,32767,32767,32767,-29,32767
575823243,32767,32767,32767,32767,32767,-14
575828253,32767,32767,32767,32767,32767,32767
575833262,32767,32767,32767,32767,32767,32767
575838271,32767,32767,32767,32767,-33,32767
575843280,32767,32767,32767,32767,32767,32767
575848296,32767,32767,32767,32767,32767,32767
575853299,32767,32767,32767,32767,32767,-24
575858309,32767,32767,32767,32767,32767,32767
575863318,32767,32767,32767,32767,32767,32767
575868327,32767,32767,32767,32767,32767,32767
575873337,32767,32767,32767,32767,32767,32767
575878346,32767,32767,32767,32767,32767,32767
575883356,32767,32767,32767,32767,32767,32767
575888365,32767,32767,32767,32767,32767,32767
575893375,32767,32767,32767,32767,32767,-40
575898384,32767,32767,32767,-31,32767,32767
575903393,32767,32767,32767,32767,32767,32767
575908403,32767,32767,32767,32767,32767,32767
575913412,32767,32767,32767,32767,32767,32767
575918422,32767,32767,32767,32767,32767,-4
575923431,32767,32767,32767,32767,32767,32767
575928441,32767,32767,32767,32767,32767,32767
575933450,32767,32767,32767,32767,32767,32767
575938459,32767,32767,32767,1,32767,32767
575943469,32767,32767,32767,32767,32767,32767
575948478,32767,32767,32767,32767,32767,32767
575953487,32767,32767,32767,32767,32767,-36
575958497,32767,32767,32767,32767,-36,32767
575963506,32767,32767,32767,32767,32767,32767
575968516,32767,32767,32767,32767,32767,32767
575973525,32767,32767,32767,32767,32767,32767
575978536,32767,32767,32767,32767,32767,32767
575983546,32767,32767,32767,32767,32767,32767
575988553,32767,32767,32767,32767,32767,-1
575993563,32767,32767,32767,32767,32767,32767
575998572,32767,32767,32767,32767,-36,32767
576003581,32767,32767,32767,32767,32767,32767
576008591,32767,32767,32767,32767,32767,32767
576013600,32767,32767,32767,32767,32767,32767
576018611,32767,32767,32767,32767,32767,32767
576023619,32767,32767,32767,32767,32767,-40
576028628,32767,32767,32767,-33,32767,32767
576033638,32767,32767,32767,32767,32767,32767
576038647,32767,32767,32767,32767,32767,32767
576043656,32767,32767,32767,32767,32767,32767
576048666,32767,32767,32767,32767,32767,32767
576053675,32767,32767,32767,32767,32767,32767
576058685,32767,32767,32767,32767,32767,2
576063694,32767,32767,32767,32767,32767,32767
576068703,32767,32767,32767,-3,32767,32767
576073713,32767,32767,32767,32767,32767,32767
576078723,32767,32767,32767,32767,32767,32767
576083731,32767,32767,32767,32767,32767,32767
576088753,32767,32767,32767,32767,32767,32767
576093750,32767,32767,32767,32767,32767,-30
576098760,32767,32767,32767,32767,32767,32767
576103769,32767,32767,32767,32767,32767,32767
576108778,32767,32767,32767,32767,32767,32767
576113788,32767,32767,32767,32767,32767,32767
576118799,32767,32767,32767,32767,-38,32767
576123806,32767,32767,32767,32767,32767,-15
576128816,32767,32767,32767,32767,32767,32767
576133838,32767,32767,32767,32767,32767,32767
576138835,32767,32767,32767,32767,-40,32767
576143844,32767,32767,32767,32767,32767,32767
576148853,32767,32767,32767,32767,32767,32767
576153863,32767,32767,32767,32767,32767,32767
576158872,32767,32767,32767,-33,32767,-20
576163881,32767,32767,32767,32767,32767,32767
576168891,32767,32767,32767,32767,32767,32767
576173900,32767,32767,32767,32767,32767,32767
576178910,32767,32767,32767,32767,32767,32767
576183919,32767,32767,32767,32767,32767,32767
576188928,32767,32767,32767,32767,32767,32767
576193937,32767,32767,32767,32767,32767,-20
576198947,32767,32767,32767,-6,32767,32767
576203956,32767,32767,32767,32767,32767,32767
576208965,32767,32767,32767,32767,32767,32767
576213975,32767,32767,32767,32767,32767,32767
576218984,32767,32767,32767,32767,32767,-20
576223993,32767,32767,32767,32767,32767,32767
576229003,32767,32767,32767,32767,32767,32767
576234012,32767,32767,32767,32767,32767,32767
576239022,32767,32767,32767,32767,32767,32767
576244031,32767,32767,32767,32767,32767,32767
576249040,32767,32767,32767,32767,32767,32767
576254050,32767,32767,32767,32767,8,-2
576259059,32767,32767,32767,32767,32767,32767
576264068,32767,32767,32767,32767,32767,32767
576269078,32767,32767,32767,32767,32767,32767
576274091,32767,32767,32767,32767,32767,32767
576279096,32767,32767,32767,32767,32767,32767
576284106,32767,32767,32767,8,32767,32767
576289115,32767,32767,32767,32767,32767,-16
576294124,32767,32767,32767,32767,32767,32767
576299134,32767,32767,32767,32767,-43,32767
576304143,32767,32767,32767,32767,32767,32767
576309152,32767,32767,32767,32767,32767,32767
576314162,32767,32767,32767,32767,32767,32767
576319171,32767,32767,32767,32767,32767,32767
576324180,32767,32767,32767,32767,32767,-41
576329202,32767,32767,32767,-8,32767,32767
576334199,32767,32767,32767,32767,32767,32767
576339213,32767,32767,32767,32767,32767,32767
576344218,32767,32767,32767,32767,32767,32767
576349227,32767,32767,32767,32767,32767,32767
576354236,32767,32767,32767,32767,32767,-4
576359246,32767,32767,32767,32767,32767,32767
576364255,32767,32767,32767,32767,32767,32767
576369264,32767,32767,32767,32767,32767,32767
576374274,32767,32767,32767,32767,32767,32767
576379285,32767,32767,32767,32767,32767,32767
576384292,32767,32767,32767,32767,32767,-24
576389302,32767,32767,32767,32767,32767,32767
576394311,32767,32767,32767,32767,5,32767
576399320,32767,32767,32767,32767,32767,32767
576404330,32767,32767,32767,32767,32767,32767
576409339,32767,32767,32767,32767,32767,32767
576414349,32767,32767,32767,6,32767,32767
576419358,32767,32767,32767,32767,32767,-24
576424368,32767,32767,32767,32767,32767,32767
576429377,32767,32767,32767,32767,32767,32767
576434386,32767,32767,32767,32767,32767,32767
576439395,32767,32767,32767,32767,32767,32767
576444404,32767,32767,32767,32767,32767,32767
576449414,32767,32767,32767,32767,32767,32767
576454425,32767,32767,32767,32767,32767,32767
576459434,32767,32767,32767,-8,32767,-25
576464442,32767,32767,32767,32767,32767,32767
576469452,32767,32767,32767,32767,32767,32767
576474460,32767,32767,32767,32767,32767,32767
576479470,32767,32767,32767,32767,32767,32767
576484479,32767,32767,32767,32767,32767,32767
576489488,32767,32767,32767,32767,32767,-24
576494498,32767,32767,32767,32767,5,32767
576499507,32767,32767,32767,32767,32767,32767
576504517,32767,32767,32767,32767,32767,32767
576509527,32767,32767,32767,32767,32767,32767
576514535,32767,32767,32767,32767,32767,32767
576519544,32767,32767,32767,32767,32767,32767
576524554,32767,32767,32767,32767,32767,32767
576529563,32767,32767,32767,32767,32767,-27
576534572,32767,32767,32767,32767,32767,32767
576539582,32767,32767,32767,32767,32767,32767
576544591,32767,32767,32767,2,32767,32767
576549600,32767,32767,32767,32767,32767,32767
576554610,32767,32767,32767,32767,32767,-38
576559619,32767,32767,32767,32767,32767,32767
576564628,32767,32767,32767,32767,32767,32767
576569639,32767,32767,32767,32767,32767,32767
576574647,32767,32767,32767,32767,32767,32767
576579663,32767,32767,32767,32767,32767,32767
576584667,32767,32767,32767,32767,32767,-5
