timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
567611056,567509070,2490386,-0.0021965276,0.002801405,0.0016259411,0.15,1.8918256e-07,1.8790863e-07,4.2371104e-07,2490386,0.0019381668,-0.0047067744,-0.08117724,0.4,0.0010491058,0.0010522024,0.00051172415,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
567737951,567637569,2490386,-0.0021895675,0.002807359,0.0016047998,0.15,1.8909459e-07,1.8782463e-07,4.235685e-07,2490386,0.0020511204,-0.0047976933,-0.08273876,0.4,0.0010490158,0.0010521183,0.0005117267,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
567866279,567766068,2490386,-0.002199731,0.0027927256,0.0015952962,0.15,1.8902313e-07,1.8775758e-07,4.2342714e-07,2490386,0.0020196019,-0.0047481707,-0.08496877,0.4,0.0010489443,0.001052056,0.0005117294,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568114432,568013183,2490386,-0.0021851659,0.0028057126,0.0015847832,0.15,1.8886257e-07,1.8760694e-07,4.237525e-07,2490386,0.0022773668,-0.00490248,-0.08751757,0.4,0.0010488179,0.0010519607,0.00051173265,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568282072,568181221,2490386,-0.0021878385,0.002800882,0.0015854911,0.15,1.8913727e-07,1.8789463e-07,4.2329842e-07,2490386,0.0023182454,-0.0049143136,-0.08863018,0.4,0.0010487589,0.0010519279,0.00051173446,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568362897,568260303,2490386,-0.002168924,0.0028009238,0.0015774567,0.15,1.8864338e-07,1.874052e-07,4.233695e-07,2490386,0.0025548795,-0.0051084897,-0.09169935,0.4,0.0010486743,0.0010518723,0.0005117297,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568481543,568378914,2490386,-0.0021740822,0.0028223388,0.0015726336,0.15,1.8851472e-07,1.8728268e-07,4.2313428e-07,2490386,0.0028784336,-0.0050779395,-0.09328567,0.4,0.0010485529,0.0010517859,0.0005117348,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568607625,568507419,2490386,-0.0021610858,0.0028184024,0.0015686785,0.15,1.8847025e-07,1.8724079e-07,4.2369393e-07,2490386,0.003085531,-0.0052880645,-0.09588026,0.4,0.0010483885,0.0010516639,0.0005117302,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568737313,568635914,2490386,-0.0021641152,0.0028255822,0.0015557357,0.15,1.8844567e-07,1.8722308e-07,4.2356004e-07,2490386,0.003292956,-0.0053058993,-0.09748543,0.4,0.0010482704,0.0010515965,0.0005117359,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568864710,568764414,2490386,-0.0021522676,0.0028239896,0.0015469026,0.15,1.8842645e-07,1.8720934e-07,4.2342262e-07,2490386,0.0036116538,-0.005504849,-0.10063092,0.4,0.0010481443,0.0010515279,0.00051173626,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
568974794,568873145,2490386,-0.002150541,0.0028200794,0.0015467958,0.15,1.8836154e-07,1.8714312e-07,4.2449577e-07,2490386,0.0038364613,-0.005589309,-0.10276612,0.4,0.0010480696,0.0010515153,0.00051173626,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569114154,569011529,2490386,-0.0021524164,0.00282129,0.0015468624,0.15,1.8872568e-07,1.8750616e-07,4.258631e-07,2490386,0.004046202,-0.005704964,-0.10510446,0.4,0.0010477392,0.0010512512,0.00051173737,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569270202,569169684,2490386,-0.0021564297,0.0028256334,0.0015471473,0.15,1.8938573e-07,1.8816527e-07,4.274242e-07,2490386,0.0041254275,-0.0059246733,-0.10758459,0.4,0.0010466342,0.0010502146,0.00051173655,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569359379,569258645,2490386,-0.0021617776,0.0028183814,0.0015473433,0.15,1.8948185e-07,1.8826054e-07,4.28303e-07,2490386,0.004615311,-0.006303085,-0.1093792,0.4,0.001044984,0.0010486299,0.00051173737,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569478836,569377262,2490386,-0.0021579175,0.0028215533,0.001547311,0.15,1.8995541e-07,1.8873352e-07,4.294732e-07,2490386,0.00471666,-0.0061478615,-0.11209635,0.4,0.0010424138,0.0010461222,0.00051173597,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569606142,569505760,2490386,-0.0021563326,0.0028225349,0.0015473501,0.15,1.9059742e-07,1.8937506e-07,4.307439e-07,2490386,0.0048545804,-0.0061065503,-0.11423045,0.4,0.0010386915,0.0010424583,0.0005117384,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569735395,569634262,2490386,-0.0021579582,0.002823202,0.001547567,0.15,1.9129926e-07,1.9007658e-07,4.320108e-07,2490386,0.0050169704,-0.0064025074,-0.11663208,0.4,0.001033712,0.0010375323,0.00051173655,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569864662,569762761,2490386,-0.0021579002,0.002825601,0.0015476106,0.15,1.9205815e-07,1.908352e-07,4.3328092e-07,2490386,0.004917744,-0.006494333,-0.118754655,0.4,0.0010274666,0.001031335,0.0005117379,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
569981682,569881376,2490386,-0.0021530415,0.0028348118,0.0015478985,0.15,1.9277343e-07,1.9155037e-07,4.3445166e-07,2490386,0.003766959,-0.0057922276,-0.12027193,0.4,0.001020155,0.0010240638,0.0005117386,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
570110106,570009877,2490386,-0.0021504303,0.0028362318,0.0015481075,0.15,1.9363071e-07,1.9240774e-07,4.3571964e-07,2490386,0.0038210233,-0.0054893657,-0.12263035,0.4,0.0010116913,0.0010156324,0.0005117378,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
570279714,570177915,2490386,-0.0021469134,0.0028406521,0.0015484203,0.15,1.9490744e-07,1.9368487e-07,4.37378e-07,2490386,0.0032255286,-0.0049160006,-0.12478919,0.4,0.0010014792,0.0010054419,0.0005117389,527625,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
