timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
573487214,0,1720616870250384,0,593962196,246605818,29651,48239,0.065000005,0.12149131,0.13100001,0.259,0.59999996,1.13,86,24,0.416,-0.41500002,0.029000001,-0.12900001,2.9301817,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573612198,0,1720616870375384,0,593962190,246605820,29699,48288,0.075,0.10531997,0.13100001,0.259,0.59999996,1.13,86,24,0.47700003,-0.476,0.024,-0.261,3.0217261,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573735134,0,1720616870500384,0,593962184,246605819,29699,48287,0.063,0.09935566,0.13100001,0.259,0.59999996,1.13,86,24,0.52400005,-0.51900005,-0.072000004,-0.117000006,3.1576512,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573851574,0,1720616870625384,0,593962178,246605818,29720,48308,0.067,0.0948021,0.13100001,0.259,0.59999996,1.13,86,24,0.52400005,-0.521,-0.057000004,-0.17,3.2066987,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573985748,0,1720616870750384,0,593962171,246605813,29745,48333,0.066,0.08506979,0.13100001,0.259,0.59999996,1.13,86,24,0.62700003,-0.60200006,-0.177,-0.2,3.3291726,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
574107152,0,1720616870875384,0,593962162,246605812,29774,48363,0.069000006,0.0632455,0.13100001,0.259,0.59999996,1.13,86,24,0.795,-0.79200006,-0.068,-0.21100001,3.26327,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
574267396,0,1720616871000384,0,593962148,246605806,29801,48389,0.065000005,0.049316194,0.13100001,0.259,0.59999996,1.13,86,24,1.1470001,-1.12,-0.24900001,-0.22500001,3.32341,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
574346676,0,1720616871125384,0,593962131,246605798,29839,48428,0.064,0.035894092,0.13100001,0.259,0.59999996,1.13,86,24,1.572,-1.531,-0.35700002,-0.27800003,3.3543098,0,nan,0.0,0.0,0.0,0,4,1,1,1,21,0
574485656,0,1720616871250384,0,593962106,246605788,29824,48412,0.066,0.02413738,0.13100001,0.259,0.61,1.16,86,24,2.265,-2.219,-0.45100003,-0.082,3.3458123,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
574603970,0,1720616871375384,0,593962076,246605773,29866,48455,0.075,0.022848627,0.13100001,0.259,0.61,1.16,86,24,2.66,-2.568,-0.69500005,-0.26200002,3.3777614,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
